TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1512,55744,114,136,0.9299,0.9175,0.9236,0.998,0.9957,0.2,train
1591,55670,124,121,0.9277,0.9293,0.9285,0.9978,0.9957,0.2,val
12454,445560,1011,1024,0.9249,0.924,0.9245,0.9977,0.9956,0.2,test
