TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1770,55674,61,1,0.9667,0.9994,0.9828,0.9989,0.9989,0.6,train
1665,55769,71,1,0.9591,0.9994,0.9788,0.9987,0.9987,0.6,val
13338,446105,543,63,0.9609,0.9953,0.9778,0.9988,0.9987,0.6,test
