,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
0,0,0.9879587155963303,2025-04-30 10:42:21.282698,2025-04-30 10:42:23.901729,0 days 00:00:02.619031,10.842529955122608,,1000,l1,0.045578916743519875,COMPLETE
1,1,0.9417211328976034,2025-04-30 10:42:23.903259,2025-04-30 10:42:24.793246,0 days 00:00:00.889987,0.005490079138404062,balanced,300,l2,0.05360609843647051,COMPLETE
2,2,0.9417211328976034,2025-04-30 10:42:24.795224,2025-04-30 10:42:28.319248,0 days 00:00:03.524024,2.4446971359864653,balanced,600,l2,0.028266975700293333,COMPLETE
3,3,0.8264408987300553,2025-04-30 10:42:28.321560,2025-04-30 10:42:32.707875,0 days 00:00:04.386315,0.30720682315001,,600,l2,0.000125507773269151,COMPLETE
4,4,0.9417211328976034,2025-04-30 10:42:32.709409,2025-04-30 10:42:35.186882,0 days 00:00:02.477473,46.37506276366673,balanced,400,l2,0.0001253638000090786,COMPLETE
5,5,0.9812712826333712,2025-04-30 10:42:35.189189,2025-04-30 10:42:36.234959,0 days 00:00:01.045770,530.8873750499575,balanced,200,l1,0.0016496775848112912,COMPLETE
6,6,0.8264408987300553,2025-04-30 10:42:36.236485,2025-04-30 10:42:39.101340,0 days 00:00:02.864855,599.5045987665503,,300,l2,0.0009922986793729806,COMPLETE
7,7,0.9417211328976034,2025-04-30 10:42:39.102949,2025-04-30 10:42:40.435500,0 days 00:00:01.332551,0.0034433863610803285,balanced,900,l2,0.00014946317775125777,COMPLETE
8,8,0.8102529960053262,2025-04-30 10:42:40.437052,2025-04-30 10:42:40.668036,0 days 00:00:00.230984,0.0012243120491471189,,800,l2,0.00014345578995279834,COMPLETE
9,9,0.9417211328976034,2025-04-30 10:42:40.669556,2025-04-30 10:42:43.216392,0 days 00:00:02.546836,1.1028512272135222,balanced,400,l2,0.0005025432910509022,COMPLETE
10,10,0.9885386819484242,2025-04-30 10:42:43.218995,2025-04-30 10:42:45.894269,0 days 00:00:02.675274,10.057072984976982,,1000,l1,0.008448391057316184,COMPLETE
11,11,0.9879587155963303,2025-04-30 10:42:45.895825,2025-04-30 10:42:48.583484,0 days 00:00:02.687659,20.370746709936878,,1000,l1,0.006672544408222915,COMPLETE
12,12,0.9882487818859272,2025-04-30 10:42:48.585096,2025-04-30 10:42:50.748478,0 days 00:00:02.163382,14.847114014533513,,800,l1,0.009752537103965116,COMPLETE
13,13,0.9445100354191264,2025-04-30 10:42:50.749989,2025-04-30 10:42:52.614522,0 days 00:00:01.864533,0.07829554046508616,,800,l1,0.00986333126090769,COMPLETE
14,14,0.9806927881885292,2025-04-30 10:42:52.616273,2025-04-30 10:42:54.798941,0 days 00:00:02.182668,146.44080584928798,,800,l1,0.010865801483417373,COMPLETE
15,15,0.9809713149673388,2025-04-30 10:42:54.801035,2025-04-30 10:42:56.709007,0 days 00:00:01.907972,2.6233829275770435,,700,l1,0.00372425161972678,COMPLETE
16,16,0.9686691578039667,2025-04-30 10:42:56.710902,2025-04-30 10:42:58.075026,0 days 00:00:01.364124,0.14477200436270266,,1000,l1,0.01875155902485073,COMPLETE
17,17,0.9885386819484242,2025-04-30 10:42:58.076574,2025-04-30 10:43:00.523538,0 days 00:00:02.446964,8.292174183516611,,900,l1,0.0038973921194014314,COMPLETE
18,18,0.9885386819484242,2025-04-30 10:43:00.525071,2025-04-30 10:43:02.950727,0 days 00:00:02.425656,85.31729116188187,,900,l1,0.0029742467984992297,COMPLETE
19,19,0.8106489184692179,2025-04-30 10:43:02.953116,2025-04-30 10:43:04.548429,0 days 00:00:01.595313,0.028211732524042812,,900,l1,0.0005764638100135938,COMPLETE
20,20,0.9809713149673388,2025-04-30 10:43:04.550236,2025-04-30 10:43:06.471104,0 days 00:00:01.920868,4.543389685143856,,700,l1,0.0041692414978399695,COMPLETE
21,21,0.9885386819484242,2025-04-30 10:43:06.472655,2025-04-30 10:43:08.911715,0 days 00:00:02.439060,114.30850772643917,,900,l1,0.0016130566174567724,COMPLETE
22,22,0.9885386819484242,2025-04-30 10:43:08.913621,2025-04-30 10:43:11.596110,0 days 00:00:02.682489,76.59804009516886,,1000,l1,0.002419207106881193,COMPLETE
23,23,0.9234939759036144,2025-04-30 10:43:11.597636,2025-04-30 10:43:11.996812,0 days 00:00:00.399176,8.668306850505429,,900,l1,0.0973768231913247,COMPLETE
24,24,0.9695577254451465,2025-04-30 10:43:11.998559,2025-04-30 10:43:13.883634,0 days 00:00:01.885075,0.9251924849647536,,700,l1,0.0054063009152628926,COMPLETE
25,25,0.9885386819484242,2025-04-30 10:43:13.885767,2025-04-30 10:43:16.307828,0 days 00:00:02.422061,39.208095912754736,,900,l1,0.0024716219970750985,COMPLETE
