TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1661,55831,9,5,0.9946,0.997,0.9958,0.9998,0.9998,0.0,train
1723,55767,10,6,0.9942,0.9965,0.9954,0.9998,0.9997,0.0,val
13349,446512,94,94,0.993,0.993,0.993,0.9998,0.9996,0.0,test
