,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
0,0,0.2390438247011952,2025-04-25 15:29:21.923678,2025-04-25 15:29:22.016100,0 days 00:00:00.092422,3.8906,5,0.45188328781893583,COMPLETE
1,1,0.20441347270615565,2025-04-25 15:29:22.016376,2025-04-25 15:29:22.105419,0 days 00:00:00.089043,3.8906,16,1.4871791140067867,COMPLETE
2,2,0.182370820668693,2025-04-25 15:29:22.105647,2025-04-25 15:29:22.193746,0 days 00:00:00.088099,3.8906,12,1.3889629133223063,COMPLETE
3,3,0.24798154555940025,2025-04-25 15:29:22.193992,2025-04-25 15:29:22.282770,0 days 00:00:00.088778,3.8906,6,0.3953268805427762,COMPLETE
4,4,0.15560640732265446,2025-04-25 15:29:22.283034,2025-04-25 15:29:22.372252,0 days 00:00:00.089218,3.8906,17,1.2237356773837536,COMPLETE
5,5,0.09817351598173515,2025-04-25 15:29:22.372474,2025-04-25 15:29:22.460726,0 days 00:00:00.088252,3.8906,27,0.7993942741008557,COMPLETE
6,6,0.31428571428571433,2025-04-25 15:29:22.460978,2025-04-25 15:29:22.548001,0 days 00:00:00.087023,3.8906,6,0.9085608243853838,COMPLETE
7,7,0.10473815461346635,2025-04-25 15:29:22.548239,2025-04-25 15:29:22.636408,0 days 00:00:00.088169,3.8906,29,1.1154752509560726,COMPLETE
8,8,0.184,2025-04-25 15:29:22.636650,2025-04-25 15:29:22.723802,0 days 00:00:00.087152,3.8906,15,1.0845675024952468,COMPLETE
9,9,0.14437367303609344,2025-04-25 15:29:22.724013,2025-04-25 15:29:22.810876,0 days 00:00:00.086863,3.8906,18,0.9902574364803726,COMPLETE
10,10,0.19328585961342826,2025-04-25 15:29:22.811132,2025-04-25 15:29:22.902795,0 days 00:00:00.091663,3.8906,9,1.8599986325146232,COMPLETE
11,11,0.3157894736842105,2025-04-25 15:29:22.903061,2025-04-25 15:29:22.994112,0 days 00:00:00.091051,3.8906,3,0.19664110806327628,COMPLETE
12,12,0.31471215351812365,2025-04-25 15:29:22.994338,2025-04-25 15:29:23.085556,0 days 00:00:00.091218,3.8906,3,0.12230476193496903,COMPLETE
13,13,0.33960532354290957,2025-04-25 15:29:23.085773,2025-04-25 15:29:23.184775,0 days 00:00:00.099002,3.8906,4,0.1029602530000035,COMPLETE
14,14,0.16023306627822287,2025-04-25 15:29:23.185184,2025-04-25 15:29:23.275920,0 days 00:00:00.090736,3.8906,22,0.1064287847218767,COMPLETE
15,15,0.21085271317829457,2025-04-25 15:29:23.276113,2025-04-25 15:29:23.366839,0 days 00:00:00.090726,3.8906,10,0.585394485231507,COMPLETE
16,16,0.22122762148337594,2025-04-25 15:29:23.367043,2025-04-25 15:29:23.457686,0 days 00:00:00.090643,3.8906,9,0.2329819079084557,COMPLETE
17,17,0.44959128065395093,2025-04-25 15:29:23.457874,2025-04-25 15:29:23.548563,0 days 00:00:00.090689,3.8906,3,0.6377720398287154,COMPLETE
18,18,0.1984602224123182,2025-04-25 15:29:23.548790,2025-04-25 15:29:23.639467,0 days 00:00:00.090677,3.8906,12,0.6833862263987892,COMPLETE
19,19,0.2851432378414391,2025-04-25 15:29:23.639815,2025-04-25 15:29:23.730591,0 days 00:00:00.090776,3.8906,7,0.42787370049254747,COMPLETE
20,20,0.0924731182795699,2025-04-25 15:29:23.730775,2025-04-25 15:29:23.822901,0 days 00:00:00.092126,3.8906,23,0.6210977171512294,COMPLETE
