TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8233,278971,95,231,0.9886,0.9727,0.9806,0.9997,0.9989,0.7,train
1598,55831,27,50,0.9834,0.9697,0.9765,0.9995,0.9987,0.7,val
6545,223199,100,181,0.985,0.9731,0.979,0.9996,0.9988,0.7,test
