TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8108,278876,256,290,0.9694,0.9655,0.9674,0.9991,0.9981,0.4,train
1619,55769,52,66,0.9689,0.9608,0.9648,0.9991,0.9979,0.4,val
6515,223068,202,240,0.9699,0.9645,0.9672,0.9991,0.9981,0.4,test
