TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
6655,279093,45,1737,0.9933,0.793,0.8819,0.9998,0.9938,0.3,train
1339,55775,13,379,0.9904,0.7794,0.8723,0.9998,0.9932,0.3,val
5237,223257,40,1491,0.9924,0.7784,0.8725,0.9998,0.9933,0.3,test
