TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
5364,61104,864,155,0.8613,0.9719,0.9133,0.9861,0.9849,0.8,train
1032,12264,166,35,0.8614,0.9672,0.9113,0.9866,0.9851,0.8,val
4379,48786,675,151,0.8664,0.9667,0.9138,0.9864,0.9847,0.8,test
