,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
0,0,0.8825169255276782,2025-04-25 15:30:59.414547,2025-04-25 15:30:59.654788,0 days 00:00:00.240241,0.0023708851138558,balanced,300,l2,0.04162682091299873,COMPLETE
1,1,0.8868648130393096,2025-04-25 15:30:59.655168,2025-04-25 15:31:00.473910,0 days 00:00:00.818742,0.04081436221129151,,300,l2,0.00017706166773510877,COMPLETE
2,2,0.8844124700239808,2025-04-25 15:31:00.474285,2025-04-25 15:31:01.053985,0 days 00:00:00.579700,1.851753324571795,,200,l2,0.001004803098244396,COMPLETE
3,3,0.8584027437530622,2025-04-25 15:31:01.054272,2025-04-25 15:31:01.209331,0 days 00:00:00.155059,1.118829354811293,,900,l2,0.07820444507709438,COMPLETE
4,4,0.9007263922518159,2025-04-25 15:31:01.209648,2025-04-25 15:31:01.330952,0 days 00:00:00.121304,68.94419443589351,balanced,700,l1,0.0038324779875643553,COMPLETE
5,5,0.8955823293172691,2025-04-25 15:31:01.331264,2025-04-25 15:31:01.868844,0 days 00:00:00.537580,0.0017648039873293516,balanced,600,l2,0.016275356658824614,COMPLETE
6,6,0.9215777262180975,2025-04-25 15:31:01.869195,2025-04-25 15:31:02.146374,0 days 00:00:00.277179,0.16543808170285987,,400,l1,0.0005605871446755044,COMPLETE
7,7,0.8891013384321224,2025-04-25 15:31:02.146682,2025-04-25 15:31:03.223015,0 days 00:00:01.076333,0.026906480760311727,,400,l2,0.0007079102754368189,COMPLETE
8,8,0.891566265060241,2025-04-25 15:31:03.223306,2025-04-25 15:31:03.636121,0 days 00:00:00.412815,6.508101612160475,balanced,100,l2,0.008077488120269084,COMPLETE
9,9,0.9130028063610851,2025-04-25 15:31:03.636417,2025-04-25 15:31:05.903792,0 days 00:00:02.267375,0.04272804956230549,,900,l2,0.000580538472380407,COMPLETE
10,10,0.9215777262180975,2025-04-25 15:31:05.904088,2025-04-25 15:31:06.249269,0 days 00:00:00.345181,101.81123566040642,,500,l1,0.0001099373627157214,COMPLETE
11,11,0.9215777262180975,2025-04-25 15:31:06.249591,2025-04-25 15:31:06.717575,0 days 00:00:00.467984,494.0493851177468,,500,l1,0.00011196182116901884,COMPLETE
12,12,0.9215777262180975,2025-04-25 15:31:06.717897,2025-04-25 15:31:07.037682,0 days 00:00:00.319785,16.766549481851417,,700,l1,0.00025882887640751867,COMPLETE
13,13,0.9215777262180975,2025-04-25 15:31:07.038001,2025-04-25 15:31:07.181912,0 days 00:00:00.143911,886.3984507873901,,500,l1,0.0018848354192896673,COMPLETE
14,14,0.9215777262180975,2025-04-25 15:31:07.182236,2025-04-25 15:31:07.444275,0 days 00:00:00.262039,0.19034338403593587,,400,l1,0.00032527258672653214,COMPLETE
15,15,0.9215777262180975,2025-04-25 15:31:07.444595,2025-04-25 15:31:07.790102,0 days 00:00:00.345507,98.21006046844597,,700,l1,0.00010093688651373395,COMPLETE
16,16,0.9215777262180975,2025-04-25 15:31:07.790423,2025-04-25 15:31:07.962888,0 days 00:00:00.172465,0.23083883973972102,,100,l1,0.0017936414613654807,COMPLETE
17,17,0.9215777262180975,2025-04-25 15:31:07.963184,2025-04-25 15:31:08.212759,0 days 00:00:00.249575,7.131505698458609,,600,l1,0.0003759446305410477,COMPLETE
18,18,0.9010900282599918,2025-04-25 15:31:08.213111,2025-04-25 15:31:08.403904,0 days 00:00:00.190793,0.2241166302952396,balanced,1000,l1,0.0011564583499120938,COMPLETE
19,19,0.9205759405480726,2025-04-25 15:31:08.404230,2025-04-25 15:31:08.504339,0 days 00:00:00.100109,104.03039316575294,,400,l1,0.004326259490242887,COMPLETE
20,20,0.9137529137529138,2025-04-25 15:31:08.504660,2025-04-25 15:31:08.750577,0 days 00:00:00.245917,0.0060871912202041375,,300,l1,0.0001671892775388668,COMPLETE
21,21,0.9215777262180975,2025-04-25 15:31:08.750908,2025-04-25 15:31:09.133465,0 days 00:00:00.382557,492.8925229900015,,500,l1,0.00010109335743540845,COMPLETE
22,22,0.9215777262180975,2025-04-25 15:31:09.133910,2025-04-25 15:31:09.538778,0 days 00:00:00.404868,252.09040540568478,,500,l1,0.00021054733194071935,COMPLETE
23,23,0.9215777262180975,2025-04-25 15:31:09.539101,2025-04-25 15:31:09.764089,0 days 00:00:00.224988,25.829813934807532,,600,l1,0.0005559446555662035,COMPLETE
24,24,0.9215777262180975,2025-04-25 15:31:09.764414,2025-04-25 15:31:10.161580,0 days 00:00:00.397166,2.539546932034451,,400,l1,0.00010069771714736711,COMPLETE
25,25,0.9215777262180975,2025-04-25 15:31:10.161899,2025-04-25 15:31:10.438581,0 days 00:00:00.276682,263.4934520112932,,200,l1,0.0003458964060244148,COMPLETE
26,26,0.9215777262180975,2025-04-25 15:31:10.438884,2025-04-25 15:31:10.753994,0 days 00:00:00.315110,0.4420649773946551,,800,l1,0.00017116778624918388,COMPLETE
27,27,0.9006462035541196,2025-04-25 15:31:10.754320,2025-04-25 15:31:10.958103,0 days 00:00:00.203783,30.67550632995615,balanced,500,l1,0.00048006072775985936,COMPLETE
28,28,0.9215777262180975,2025-04-25 15:31:10.958429,2025-04-25 15:31:11.119064,0 days 00:00:00.160635,996.6563199434459,,600,l1,0.0010678101306468427,COMPLETE
29,29,0.9007263922518159,2025-04-25 15:31:11.119392,2025-04-25 15:31:11.217694,0 days 00:00:00.098302,5.964266711672198,balanced,300,l1,0.015503746807115077,COMPLETE
30,30,0.9127391507232852,2025-04-25 15:31:11.218024,2025-04-25 15:31:11.424999,0 days 00:00:00.206975,0.00522108195172769,,200,l1,0.00015410047134546738,COMPLETE
31,31,0.9215777262180975,2025-04-25 15:31:11.425319,2025-04-25 15:31:11.906042,0 days 00:00:00.480723,17.920402219642206,,800,l1,0.00026431085199821544,COMPLETE
32,32,0.9215777262180975,2025-04-25 15:31:11.906391,2025-04-25 15:31:12.169064,0 days 00:00:00.262673,228.87257377671773,,700,l1,0.00023404113456721262,COMPLETE
33,33,0.9211502782931356,2025-04-25 15:31:12.169392,2025-04-25 15:31:12.587078,0 days 00:00:00.417686,59.22205434538978,,400,l1,0.00013657184948010582,COMPLETE
34,34,0.9211502782931356,2025-04-25 15:31:12.587380,2025-04-25 15:31:12.899610,0 days 00:00:00.312230,0.056456653018086556,,700,l1,0.00030138147242088337,COMPLETE
35,35,0.9215777262180975,2025-04-25 15:31:12.899942,2025-04-25 15:31:13.111636,0 days 00:00:00.211694,13.549816586784964,,800,l1,0.0007128588825055745,COMPLETE
36,36,0.9089201877934271,2025-04-25 15:31:13.111962,2025-04-25 15:31:14.486293,0 days 00:00:01.374331,44.30985320950823,,500,l2,0.0002259743730105424,COMPLETE
37,37,0.9010900282599918,2025-04-25 15:31:14.486596,2025-04-25 15:31:14.707384,0 days 00:00:00.220788,171.56012734683804,balanced,600,l1,0.00042391384241555294,COMPLETE
38,38,0.8584027437530622,2025-04-25 15:31:14.707709,2025-04-25 15:31:14.868377,0 days 00:00:00.160668,2.1208499013183326,,300,l2,0.06501134452286184,COMPLETE
39,39,0.9215777262180975,2025-04-25 15:31:14.868703,2025-04-25 15:31:15.210207,0 days 00:00:00.341504,0.8209934655384653,,700,l1,0.00014360001991122677,COMPLETE
40,40,0.8989939637826961,2025-04-25 15:31:15.210531,2025-04-25 15:31:16.281990,0 days 00:00:01.071459,0.0847793409169587,balanced,300,l2,0.0017496694295818255,COMPLETE
41,41,0.9215777262180975,2025-04-25 15:31:16.282314,2025-04-25 15:31:16.453910,0 days 00:00:00.171596,906.9859294631112,,500,l1,0.0018294273892340478,COMPLETE
42,42,0.9215777262180975,2025-04-25 15:31:16.454243,2025-04-25 15:31:16.593695,0 days 00:00:00.139452,490.35686615855343,,400,l1,0.002695244203768434,COMPLETE
43,43,0.9215777262180975,2025-04-25 15:31:16.594028,2025-04-25 15:31:16.770888,0 days 00:00:00.176860,574.4311034840849,,500,l1,0.000754086386284335,COMPLETE
44,44,0.9213587715216379,2025-04-25 15:31:16.771218,2025-04-25 15:31:16.863702,0 days 00:00:00.092484,117.17841832452893,,600,l1,0.008635180790551552,COMPLETE
45,45,0.9191449814126395,2025-04-25 15:31:16.864043,2025-04-25 15:31:17.068139,0 days 00:00:00.204096,0.020098817732558224,,400,l1,0.0009412126147080359,COMPLETE
46,46,0.8917501192179303,2025-04-25 15:31:17.068473,2025-04-25 15:31:18.511296,0 days 00:00:01.442823,396.69714125167303,,600,l2,0.0001240688056950246,COMPLETE
47,47,0.9211502782931356,2025-04-25 15:31:18.511612,2025-04-25 15:31:18.895037,0 days 00:00:00.383425,134.82596221831693,,500,l1,0.0002072287485040094,COMPLETE
48,48,0.9215777262180975,2025-04-25 15:31:18.895371,2025-04-25 15:31:18.996875,0 days 00:00:00.101504,66.1619025931102,,200,l1,0.006407460896299032,COMPLETE
49,49,0.9002825999192572,2025-04-25 15:31:18.997204,2025-04-25 15:31:19.146056,0 days 00:00:00.148852,4.304052138325978,balanced,900,l1,0.002399115262352745,COMPLETE
50,50,0.9215777262180975,2025-04-25 15:31:19.146385,2025-04-25 15:31:19.384086,0 days 00:00:00.237701,12.037768254383217,,400,l1,0.0003070759371744153,COMPLETE
51,51,0.9215777262180975,2025-04-25 15:31:19.384416,2025-04-25 15:31:19.656172,0 days 00:00:00.271756,0.13774813635855446,,400,l1,0.0004198918901879179,COMPLETE
52,52,0.9215777262180975,2025-04-25 15:31:19.656505,2025-04-25 15:31:19.886400,0 days 00:00:00.229895,0.5342699885438595,,500,l1,0.0013916690863244958,COMPLETE
53,53,0.9215777262180975,2025-04-25 15:31:19.886734,2025-04-25 15:31:20.166421,0 days 00:00:00.279687,0.2621552309943124,,400,l1,0.0005548675184045402,COMPLETE
54,54,0.9196470041802137,2025-04-25 15:31:20.166756,2025-04-25 15:31:20.504484,0 days 00:00:00.337728,0.020122633523262583,,500,l1,0.00019876877207233393,COMPLETE
55,55,0.9215777262180975,2025-04-25 15:31:20.504813,2025-04-25 15:31:20.889715,0 days 00:00:00.384902,354.90454348801,,700,l1,0.00011841165081468372,COMPLETE
56,56,0.9215777262180975,2025-04-25 15:31:20.890067,2025-04-25 15:31:21.226267,0 days 00:00:00.336200,1.2973614427692093,,600,l1,0.00017745329943192017,COMPLETE
57,57,0.8912213740458016,2025-04-25 15:31:21.226763,2025-04-25 15:31:22.361380,0 days 00:00:01.134617,0.13056510673259614,,400,l2,0.0003581069777055399,COMPLETE
58,58,0.9215777262180975,2025-04-25 15:31:22.361696,2025-04-25 15:31:22.710388,0 days 00:00:00.348692,722.1426785213355,,300,l1,0.0002884309354191321,COMPLETE
59,59,0.9215777262180975,2025-04-25 15:31:22.710736,2025-04-25 15:31:22.923159,0 days 00:00:00.212423,217.13063496697555,,500,l1,0.0008207167190814644,COMPLETE
60,60,0.9015334947538338,2025-04-25 15:31:22.923494,2025-04-25 15:31:23.188037,0 days 00:00:00.264543,0.330414523060024,balanced,600,l1,0.0005586493564806314,COMPLETE
61,61,0.9211502782931356,2025-04-25 15:31:23.188375,2025-04-25 15:31:23.531403,0 days 00:00:00.343028,83.70568984746343,,800,l1,0.00010008430527338434,COMPLETE
62,62,0.9215777262180975,2025-04-25 15:31:23.531734,2025-04-25 15:31:23.888172,0 days 00:00:00.356438,34.12202821747182,,400,l1,0.00012865649004135469,COMPLETE
63,63,0.9215777262180975,2025-04-25 15:31:23.888504,2025-04-25 15:31:24.206065,0 days 00:00:00.317561,327.77837462833395,,700,l1,0.00016651186098793236,COMPLETE
64,64,0.9215777262180975,2025-04-25 15:31:24.206405,2025-04-25 15:31:24.504269,0 days 00:00:00.297864,109.47025675344554,,700,l1,0.0002513880997446569,COMPLETE
65,65,0.9215777262180975,2025-04-25 15:31:24.504602,2025-04-25 15:31:25.004902,0 days 00:00:00.500300,49.842060978101024,,1000,l1,0.00010907606298792103,COMPLETE
66,66,0.9215777262180975,2025-04-25 15:31:25.005233,2025-04-25 15:31:25.362477,0 days 00:00:00.357244,167.26392718086734,,500,l1,0.00014769917470672987,COMPLETE
67,67,0.9215777262180975,2025-04-25 15:31:25.362816,2025-04-25 15:31:25.480858,0 days 00:00:00.118042,19.790292118284718,,600,l1,0.004239047949342597,COMPLETE
68,68,0.9215777262180975,2025-04-25 15:31:25.481195,2025-04-25 15:31:25.748109,0 days 00:00:00.266914,589.1210041667024,,900,l1,0.0001996934909227387,COMPLETE
69,69,0.8917501192179303,2025-04-25 15:31:25.748441,2025-04-25 15:31:27.104898,0 days 00:00:01.356457,3.4968863989313523,,500,l2,0.0004164498229386172,COMPLETE
70,70,0.9008064516129033,2025-04-25 15:31:27.105214,2025-04-25 15:31:27.294108,0 days 00:00:00.188894,0.03393053192217948,balanced,800,l1,0.0012389311927610057,COMPLETE
71,71,0.9215777262180975,2025-04-25 15:31:27.294451,2025-04-25 15:31:27.469215,0 days 00:00:00.174764,0.15566400036522407,,100,l1,0.001938476391953946,COMPLETE
72,72,0.9215777262180975,2025-04-25 15:31:27.469530,2025-04-25 15:31:27.605807,0 days 00:00:00.136277,0.5100258245741378,,200,l1,0.002929778448970066,COMPLETE
73,73,0.9211502782931356,2025-04-25 15:31:27.606159,2025-04-25 15:31:27.756972,0 days 00:00:00.150813,0.06333038819051344,,100,l1,0.005166859547948608,COMPLETE
74,74,0.9215777262180975,2025-04-25 15:31:27.757303,2025-04-25 15:31:27.920429,0 days 00:00:00.163126,0.65940981566452,,300,l1,0.0014752444338873684,COMPLETE
75,75,0.9215777262180975,2025-04-25 15:31:27.920773,2025-04-25 15:31:28.074173,0 days 00:00:00.153400,1.3611765518984735,,600,l1,0.0035858138358135813,COMPLETE
76,76,0.9215777262180975,2025-04-25 15:31:28.074509,2025-04-25 15:31:28.365821,0 days 00:00:00.291312,0.09409644111119522,,500,l1,0.00032870440244704696,COMPLETE
77,77,0.9215777262180975,2025-04-25 15:31:28.366155,2025-04-25 15:31:28.647935,0 days 00:00:00.281780,0.2223092192014672,,700,l1,0.0006460664910910975,COMPLETE
78,78,0.9215777262180975,2025-04-25 15:31:28.648280,2025-04-25 15:31:28.835841,0 days 00:00:00.187561,0.3628087771212058,,400,l1,0.000984544170632295,COMPLETE
79,79,0.8853717026378897,2025-04-25 15:31:28.836177,2025-04-25 15:31:29.223316,0 days 00:00:00.387139,250.56771879671447,,600,l2,0.02914503328367428,COMPLETE
80,80,0.9006462035541196,2025-04-25 15:31:29.223657,2025-04-25 15:31:29.471323,0 days 00:00:00.247666,845.3985068107584,balanced,300,l1,0.0002622377116685675,COMPLETE
81,81,0.9215777262180975,2025-04-25 15:31:29.471667,2025-04-25 15:31:29.715336,0 days 00:00:00.243669,6.9614983545928295,,700,l1,0.0003894840479973115,COMPLETE
82,82,0.9215777262180975,2025-04-25 15:31:29.715677,2025-04-25 15:31:29.912720,0 days 00:00:00.197043,12.197296130572626,,600,l1,0.0004995932527229992,COMPLETE
83,83,0.9215777262180975,2025-04-25 15:31:29.913072,2025-04-25 15:31:30.188660,0 days 00:00:00.275588,36.14161561100281,,200,l1,0.0001391488229801728,COMPLETE
84,84,0.9215777262180975,2025-04-25 15:31:30.188986,2025-04-25 15:31:30.373143,0 days 00:00:00.184157,9.402314090029753,,800,l1,0.0022298460028197,COMPLETE
85,85,0.9215777262180975,2025-04-25 15:31:30.373479,2025-04-25 15:31:30.737161,0 days 00:00:00.363682,0.21270234231897284,,700,l1,0.00019676293018165494,COMPLETE
86,86,0.9215777262180975,2025-04-25 15:31:30.737499,2025-04-25 15:31:30.987683,0 days 00:00:00.250184,24.179926891429403,,500,l1,0.00023435098829037427,COMPLETE
87,87,0.9211502782931356,2025-04-25 15:31:30.988023,2025-04-25 15:31:31.342193,0 days 00:00:00.354170,77.71404807627576,,600,l1,0.00016972341550487095,COMPLETE
88,88,0.9211502782931356,2025-04-25 15:31:31.342554,2025-04-25 15:31:31.693783,0 days 00:00:00.351229,167.3253174676123,,500,l1,0.00011227095365832169,COMPLETE
89,89,0.9171322160148976,2025-04-25 15:31:31.694124,2025-04-25 15:31:31.944222,0 days 00:00:00.250098,0.009787475873976948,,400,l1,0.000472650914571204,COMPLETE
90,90,0.9195722919572291,2025-04-25 15:31:31.944570,2025-04-25 15:31:32.037587,0 days 00:00:00.093017,3.1492206316732934,,600,l1,0.012515488920668326,COMPLETE
91,91,0.9215777262180975,2025-04-25 15:31:32.037930,2025-04-25 15:31:32.423905,0 days 00:00:00.385975,445.7311487044551,,500,l1,0.00012353838479271985,COMPLETE
92,92,0.9215777262180975,2025-04-25 15:31:32.424422,2025-04-25 15:31:32.761628,0 days 00:00:00.337206,598.7400973678191,,500,l1,0.00014841162448164956,COMPLETE
93,93,0.9215777262180975,2025-04-25 15:31:32.761967,2025-04-25 15:31:33.161792,0 days 00:00:00.399825,263.3996693964703,,500,l1,0.00010656300159021009,COMPLETE
94,94,0.9215777262180975,2025-04-25 15:31:33.162137,2025-04-25 15:31:33.403190,0 days 00:00:00.241053,0.9076464435170387,,400,l1,0.0008686338124283953,COMPLETE
95,95,0.9112259276655708,2025-04-25 15:31:33.403540,2025-04-25 15:31:34.959844,0 days 00:00:01.556304,342.1605416406468,,600,l2,0.00027972575207673106,COMPLETE
96,96,0.9006462035541196,2025-04-25 15:31:34.960173,2025-04-25 15:31:35.160821,0 days 00:00:00.200648,932.8693637340712,balanced,700,l1,0.0006587696926707695,COMPLETE
97,97,0.9215777262180975,2025-04-25 15:31:35.161180,2025-04-25 15:31:35.542375,0 days 00:00:00.381195,1.7406266820230263,,500,l1,0.000187395713959662,COMPLETE
98,98,0.9215777262180975,2025-04-25 15:31:35.542715,2025-04-25 15:31:35.703288,0 days 00:00:00.160573,55.40606649751502,,100,l1,0.00033013963150444126,COMPLETE
99,99,0.9215777262180975,2025-04-25 15:31:35.703608,2025-04-25 15:31:35.964021,0 days 00:00:00.260413,87.36148502691553,,800,l1,0.0002309182696225186,COMPLETE
