,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
39,39,0.8210597596072455,2025-05-02 19:04:21.199297,2025-05-02 19:04:21.567205,0 days 00:00:00.367908,3.8906,3,1.9135470397987973,COMPLETE
40,40,0.8210597596072455,2025-05-02 19:04:21.568509,2025-05-02 19:04:21.862157,0 days 00:00:00.293648,3.8906,3,1.7783791349998226,COMPLETE
41,41,0.8210597596072455,2025-05-02 19:04:21.863119,2025-05-02 19:04:22.084697,0 days 00:00:00.221578,3.8906,3,1.707134782664125,COMPLETE
42,42,0.8210597596072455,2025-05-02 19:04:22.085672,2025-05-02 19:04:22.367990,0 days 00:00:00.282318,3.8906,2,1.361041358892323,COMPLETE
43,43,0.8210597596072455,2025-05-02 19:04:22.368947,2025-05-02 19:04:22.682018,0 days 00:00:00.313071,3.8906,3,1.5550264766191593,COMPLETE
44,44,0.8210597596072455,2025-05-02 19:04:22.683016,2025-05-02 19:04:22.846717,0 days 00:00:00.163701,3.8906,3,1.6554854699276773,COMPLETE
45,45,0.8210597596072455,2025-05-02 19:04:22.847690,2025-05-02 19:04:23.096933,0 days 00:00:00.249243,3.8906,4,1.8915751889627084,COMPLETE
46,46,0.8210597596072455,2025-05-02 19:04:23.097766,2025-05-02 19:04:23.402307,0 days 00:00:00.304541,3.8906,4,1.4172621846935256,COMPLETE
47,47,0.8210597596072455,2025-05-02 19:04:23.403264,2025-05-02 19:04:23.665843,0 days 00:00:00.262579,3.8906,3,1.2343125096732568,COMPLETE
48,48,0.7852782138496424,2025-05-02 19:04:23.666811,2025-05-02 19:04:23.910890,0 days 00:00:00.244079,3.8906,2,1.7369601670363066,COMPLETE
49,49,0.8210597596072455,2025-05-02 19:04:23.911865,2025-05-02 19:04:24.094442,0 days 00:00:00.182577,3.8906,4,1.9908870037696187,COMPLETE
50,50,0.8210597596072455,2025-05-02 19:04:24.095410,2025-05-02 19:04:24.280720,0 days 00:00:00.185310,3.8906,4,0.9106313533328132,COMPLETE
51,51,0.8210597596072455,2025-05-02 19:04:24.281565,2025-05-02 19:04:24.504557,0 days 00:00:00.222992,3.8906,2,0.7772848853391332,COMPLETE
52,52,0.8210597596072455,2025-05-02 19:04:24.505498,2025-05-02 19:04:24.736703,0 days 00:00:00.231205,3.8906,2,0.9995174298964313,COMPLETE
53,53,0.11767274844720498,2025-05-02 19:04:24.737707,2025-05-02 19:04:24.955146,0 days 00:00:00.217439,3.8906,2,0.1016405107353151,COMPLETE
54,54,0.805781691310849,2025-05-02 19:04:24.956119,2025-05-02 19:04:25.139254,0 days 00:00:00.183135,3.8906,1,0.8903643046150607,COMPLETE
55,55,0.8210597596072455,2025-05-02 19:04:25.140228,2025-05-02 19:04:25.335716,0 days 00:00:00.195488,3.8906,2,0.7177159821026005,COMPLETE
56,56,0.8210597596072455,2025-05-02 19:04:25.336549,2025-05-02 19:04:25.568425,0 days 00:00:00.231876,3.8906,3,1.5099011275539438,COMPLETE
57,57,0.8210597596072455,2025-05-02 19:04:25.569402,2025-05-02 19:04:25.895602,0 days 00:00:00.326200,3.8906,3,0.6164796727853679,COMPLETE
58,58,0.8210597596072455,2025-05-02 19:04:25.896678,2025-05-02 19:04:26.177531,0 days 00:00:00.280853,3.8906,4,1.3197449680813045,COMPLETE
59,59,0.8210597596072455,2025-05-02 19:04:26.178503,2025-05-02 19:04:26.402446,0 days 00:00:00.223943,3.8906,3,1.0348662864993385,COMPLETE
60,60,0.8210597596072455,2025-05-02 19:04:26.403438,2025-05-02 19:04:26.688595,0 days 00:00:00.285157,3.8906,2,1.641237164153299,COMPLETE
61,61,0.8210597596072455,2025-05-02 19:04:26.689598,2025-05-02 19:04:26.902863,0 days 00:00:00.213265,3.8906,4,1.1387581784858132,COMPLETE
62,62,0.8210597596072455,2025-05-02 19:04:26.903885,2025-05-02 19:04:27.139676,0 days 00:00:00.235791,3.8906,4,1.4590162510330718,COMPLETE
63,63,0.8210597596072455,2025-05-02 19:04:27.140065,2025-05-02 19:04:27.499229,0 days 00:00:00.359164,3.8906,4,1.5513523734446786,COMPLETE
64,64,0.8210597596072455,2025-05-02 19:04:27.500136,2025-05-02 19:04:27.878842,0 days 00:00:00.378706,3.8906,4,1.2543984818024434,COMPLETE
65,65,0.8210597596072455,2025-05-02 19:04:27.880278,2025-05-02 19:04:28.207409,0 days 00:00:00.327131,3.8906,4,1.323099719490427,COMPLETE
66,66,0.8210597596072455,2025-05-02 19:04:28.208405,2025-05-02 19:04:28.603752,0 days 00:00:00.395347,3.8906,4,1.7586003578498421,COMPLETE
67,67,0.8210597596072455,2025-05-02 19:04:28.604748,2025-05-02 19:04:28.790131,0 days 00:00:00.185383,3.8906,4,1.6228745067779822,COMPLETE
68,68,0.8210597596072455,2025-05-02 19:04:28.791122,2025-05-02 19:04:29.087516,0 days 00:00:00.296394,3.8906,4,1.8360199881436676,COMPLETE
69,69,0.8210597596072455,2025-05-02 19:04:29.088420,2025-05-02 19:04:29.419157,0 days 00:00:00.330737,3.8906,3,0.8743557901048093,COMPLETE
70,70,0.8163608820063962,2025-05-02 19:04:29.420176,2025-05-02 19:04:29.662953,0 days 00:00:00.242777,3.8906,2,0.38731553920194184,COMPLETE
71,71,0.8210597596072455,2025-05-02 19:04:29.664620,2025-05-02 19:04:30.091797,0 days 00:00:00.427177,3.8906,3,1.1850106528037871,COMPLETE
72,72,0.8210597596072455,2025-05-02 19:04:30.092828,2025-05-02 19:04:30.397589,0 days 00:00:00.304761,3.8906,3,1.4066342909293648,COMPLETE
73,73,0.8210597596072455,2025-05-02 19:04:30.398517,2025-05-02 19:04:30.700069,0 days 00:00:00.301552,3.8906,3,1.5271948460646607,COMPLETE
74,74,0.8210597596072455,2025-05-02 19:04:30.701072,2025-05-02 19:04:30.889417,0 days 00:00:00.188345,3.8906,4,0.9468889674680199,COMPLETE
