TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
77840,172594,0,48,1.0,0.9994,0.9997,1.0,0.9998,0.6,train
15593,34483,1,19,0.9999,0.9988,0.9994,1.0,0.9996,0.6,val
62432,137865,5,85,0.9999,0.9986,0.9993,1.0,0.9996,0.6,test
