,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
0,0,0.1863536316947909,2025-05-02 18:15:46.279990,2025-05-02 18:15:47.798962,0 days 00:00:01.518972,3.8906,10,1.55623156427268,COMPLETE
1,1,0.17483189241114314,2025-05-02 18:15:47.800127,2025-05-02 18:15:48.379422,0 days 00:00:00.579295,3.8906,20,1.9805673107538988,COMPLETE
2,2,0.31840796019900497,2025-05-02 18:15:48.380390,2025-05-02 18:15:49.450355,0 days 00:00:01.069965,3.8906,3,0.2062703869225932,COMPLETE
3,3,0.20590253946465337,2025-05-02 18:15:49.451767,2025-05-02 18:15:50.374187,0 days 00:00:00.922420,3.8906,6,1.3433243691403134,COMPLETE
4,4,0.17225747960108795,2025-05-02 18:15:50.375445,2025-05-02 18:15:50.719127,0 days 00:00:00.343682,3.8906,21,1.4546860322696733,COMPLETE
5,5,0.167708925525867,2025-05-02 18:15:50.719959,2025-05-02 18:15:51.373477,0 days 00:00:00.653518,3.8906,9,0.6166340146299928,COMPLETE
6,6,0.08828828828828829,2025-05-02 18:15:51.374884,2025-05-02 18:15:52.031758,0 days 00:00:00.656874,3.8906,27,1.074121272866516,COMPLETE
7,7,0.20774938169826873,2025-05-02 18:15:52.032699,2025-05-02 18:15:52.597826,0 days 00:00:00.565127,3.8906,16,1.7606325269542178,COMPLETE
8,8,0.09630266552020639,2025-05-02 18:15:52.598807,2025-05-02 18:15:53.155789,0 days 00:00:00.556982,3.8906,28,0.6067111202085487,COMPLETE
9,9,0.20654911838790932,2025-05-02 18:15:53.165176,2025-05-02 18:15:53.477620,0 days 00:00:00.312444,3.8906,15,1.895116031319551,COMPLETE
10,10,0.32158377595364557,2025-05-02 18:15:53.478530,2025-05-02 18:15:55.026936,0 days 00:00:01.548406,3.8906,3,0.1093331277413746,COMPLETE
11,11,0.3194144069206455,2025-05-02 18:15:55.027832,2025-05-02 18:15:55.948059,0 days 00:00:00.920227,3.8906,3,0.21248773922981734,COMPLETE
12,12,0.3227462303496952,2025-05-02 18:15:55.949054,2025-05-02 18:15:56.926549,0 days 00:00:00.977495,3.8906,3,0.10070681428986741,COMPLETE
13,13,0.17465753424657535,2025-05-02 18:15:56.927740,2025-05-02 18:15:57.308342,0 days 00:00:00.380602,3.8906,10,0.5076283678172613,COMPLETE
14,14,0.16500553709856036,2025-05-02 18:15:57.309214,2025-05-02 18:15:58.330245,0 days 00:00:01.021031,3.8906,7,0.14895763127448752,COMPLETE
15,15,0.19037508846426043,2025-05-02 18:15:58.331418,2025-05-02 18:15:58.955274,0 days 00:00:00.623856,3.8906,13,0.8885345556549211,COMPLETE
16,16,0.251679355127631,2025-05-02 18:15:58.955892,2025-05-02 18:15:59.535507,0 days 00:00:00.579615,3.8906,5,0.42543238749600865,COMPLETE
17,17,0.15761962203457983,2025-05-02 18:15:59.536389,2025-05-02 18:16:01.304197,0 days 00:00:01.767808,3.8906,20,0.8491194453551634,COMPLETE
18,18,0.1899378179762578,2025-05-02 18:16:01.305196,2025-05-02 18:16:01.548284,0 days 00:00:00.243088,3.8906,12,0.32929645330143986,COMPLETE
19,19,0.441,2025-05-02 18:16:01.549290,2025-05-02 18:16:01.750375,0 days 00:00:00.201085,3.8906,3,0.7838089734257442,COMPLETE
20,20,0.2047244094488189,2025-05-02 18:16:01.751280,2025-05-02 18:16:02.041682,0 days 00:00:00.290402,3.8906,7,1.1372722996641729,COMPLETE
21,21,0.4410077326016463,2025-05-02 18:16:02.042666,2025-05-02 18:16:02.711539,0 days 00:00:00.668873,3.8906,3,0.7719713958792801,COMPLETE
22,22,0.27558635394456293,2025-05-02 18:16:02.729721,2025-05-02 18:16:03.314662,0 days 00:00:00.584941,3.8906,6,0.7671214059844863,COMPLETE
23,23,0.2746947835738069,2025-05-02 18:16:03.315512,2025-05-02 18:16:03.595522,0 days 00:00:00.280010,3.8906,4,0.9079413292771848,COMPLETE
24,24,0.1809078771695594,2025-05-02 18:16:03.596506,2025-05-02 18:16:03.836850,0 days 00:00:00.240344,3.8906,8,1.2351435440248602,COMPLETE
25,25,0.1866756848156916,2025-05-02 18:16:03.837833,2025-05-02 18:16:05.255502,0 days 00:00:01.417669,3.8906,13,0.7106763654093264,COMPLETE
26,26,0.09818913480885312,2025-05-02 18:16:05.256400,2025-05-02 18:16:06.005817,0 days 00:00:00.749417,3.8906,25,0.3743404227014061,COMPLETE
27,27,0.2714355707986281,2025-05-02 18:16:06.006734,2025-05-02 18:16:06.200345,0 days 00:00:00.193611,3.8906,4,0.5528444277564647,COMPLETE
28,28,0.28757782389564185,2025-05-02 18:16:06.201277,2025-05-02 18:16:06.468457,0 days 00:00:00.267180,3.8906,5,1.0028854759740353,COMPLETE
29,29,0.1862852951961863,2025-05-02 18:16:06.469377,2025-05-02 18:16:07.767115,0 days 00:00:01.297738,3.8906,10,1.5455458702257885,COMPLETE
30,30,0.168899242865463,2025-05-02 18:16:07.768123,2025-05-02 18:16:08.146225,0 days 00:00:00.378102,3.8906,8,0.70294323086586,COMPLETE
31,31,0.3213421519599935,2025-05-02 18:16:08.147216,2025-05-02 18:16:08.636458,0 days 00:00:00.489242,3.8906,3,0.11490274525959973,COMPLETE
32,32,0.208873470878218,2025-05-02 18:16:08.637306,2025-05-02 18:16:09.244377,0 days 00:00:00.607071,3.8906,5,0.29122627272057194,COMPLETE
33,33,0.3259157822663471,2025-05-02 18:16:09.245013,2025-05-02 18:16:09.701789,0 days 00:00:00.456776,3.8906,3,0.2688147122994473,COMPLETE
34,34,0.2654700047236656,2025-05-02 18:16:09.702771,2025-05-02 18:16:09.992353,0 days 00:00:00.289582,3.8906,6,0.4512989629885879,COMPLETE
35,35,0.3288950371779353,2025-05-02 18:16:09.992964,2025-05-02 18:16:11.195079,0 days 00:00:01.202115,3.8906,3,0.28512589658308857,COMPLETE
36,36,0.20586182833217026,2025-05-02 18:16:11.196425,2025-05-02 18:16:11.864784,0 days 00:00:00.668359,3.8906,19,0.26897199161053653,COMPLETE
37,37,0.1716788321167883,2025-05-02 18:16:11.865806,2025-05-02 18:16:12.185573,0 days 00:00:00.319767,3.8906,11,0.6545637653292733,COMPLETE
38,38,0.17936614969656103,2025-05-02 18:16:12.186578,2025-05-02 18:16:12.624297,0 days 00:00:00.437719,3.8906,8,1.291410441004659,COMPLETE
39,39,0.28757782389564185,2025-05-02 18:16:12.625296,2025-05-02 18:16:13.896457,0 days 00:00:01.271161,3.8906,5,1.0065054578415824,COMPLETE
40,40,0.19189327860441252,2025-05-02 18:16:13.897489,2025-05-02 18:16:14.218528,0 days 00:00:00.321039,3.8906,7,0.5258362225924575,COMPLETE
41,41,0.3208020050125313,2025-05-02 18:16:14.219537,2025-05-02 18:16:14.528897,0 days 00:00:00.309360,3.8906,3,0.22719931170200214,COMPLETE
42,42,0.2516230132079696,2025-05-02 18:16:14.529882,2025-05-02 18:16:15.263559,0 days 00:00:00.733677,3.8906,4,0.40685812593879755,COMPLETE
43,43,0.4398298724043032,2025-05-02 18:16:15.264425,2025-05-02 18:16:16.139481,0 days 00:00:00.875056,3.8906,3,0.7948201911742255,COMPLETE
44,44,0.27536231884057977,2025-05-02 18:16:16.140389,2025-05-02 18:16:16.446190,0 days 00:00:00.305801,3.8906,6,0.8166968672652496,COMPLETE
45,45,0.27771295215869307,2025-05-02 18:16:16.447088,2025-05-02 18:16:16.833142,0 days 00:00:00.386054,3.8906,3,0.9601480804870288,COMPLETE
46,46,0.2722126507506768,2025-05-02 18:16:16.834533,2025-05-02 18:16:18.065170,0 days 00:00:01.230637,3.8906,4,0.5993971309420988,COMPLETE
47,47,0.08531222515391382,2025-05-02 18:16:18.066163,2025-05-02 18:16:18.485534,0 days 00:00:00.419371,3.8906,23,1.079261886513027,COMPLETE
48,48,0.2627291242362525,2025-05-02 18:16:18.486411,2025-05-02 18:16:19.051462,0 days 00:00:00.565051,3.8906,5,0.7436529152089145,COMPLETE
49,49,0.1891058581706064,2025-05-02 18:16:19.052110,2025-05-02 18:16:19.468576,0 days 00:00:00.416466,3.8906,9,1.174981852145421,COMPLETE
50,50,0.21999127018769096,2025-05-02 18:16:19.469578,2025-05-02 18:16:19.679459,0 days 00:00:00.209881,3.8906,18,1.4108574663691509,COMPLETE
51,51,0.3206948388174378,2025-05-02 18:16:19.680461,2025-05-02 18:16:21.052142,0 days 00:00:01.371681,3.8906,3,0.22419374906549527,COMPLETE
52,52,0.21310861423220973,2025-05-02 18:16:21.053149,2025-05-02 18:16:21.353140,0 days 00:00:00.299991,3.8906,4,0.3342952694761342,COMPLETE
53,53,0.2696575012059817,2025-05-02 18:16:21.354135,2025-05-02 18:16:21.800533,0 days 00:00:00.446398,3.8906,6,0.49439498596401565,COMPLETE
54,54,0.3184713375796178,2025-05-02 18:16:21.801375,2025-05-02 18:16:22.645337,0 days 00:00:00.843962,3.8906,3,0.15500117413809295,COMPLETE
55,55,0.20095425203480213,2025-05-02 18:16:22.646351,2025-05-02 18:16:22.970693,0 days 00:00:00.324342,3.8906,7,0.7996910088444257,COMPLETE
56,56,0.19985925404644617,2025-05-02 18:16:22.971761,2025-05-02 18:16:24.087106,0 days 00:00:01.115345,3.8906,16,0.6420940359365597,COMPLETE
57,57,0.2109158186864015,2025-05-02 18:16:24.088028,2025-05-02 18:16:24.493661,0 days 00:00:00.405633,3.8906,4,1.6833536710011567,COMPLETE
58,58,0.2777931799279179,2025-05-02 18:16:24.494871,2025-05-02 18:16:25.071351,0 days 00:00:00.576480,3.8906,5,0.8836333828549054,COMPLETE
59,59,0.2155343305100018,2025-05-02 18:16:25.072228,2025-05-02 18:16:25.829049,0 days 00:00:00.756821,3.8906,6,0.17772978906619846,COMPLETE
60,60,0.1019108280254777,2025-05-02 18:16:25.829959,2025-05-02 18:16:26.119610,0 days 00:00:00.289651,3.8906,29,0.4560569360681418,COMPLETE
61,61,0.32170978627671537,2025-05-02 18:16:26.120608,2025-05-02 18:16:27.101938,0 days 00:00:00.981330,3.8906,3,0.10620036838607397,COMPLETE
62,62,0.20772158781946715,2025-05-02 18:16:27.112396,2025-05-02 18:16:27.942406,0 days 00:00:00.830010,3.8906,4,0.27169741455401697,COMPLETE
63,63,0.3214917215881691,2025-05-02 18:16:27.943262,2025-05-02 18:16:28.455656,0 days 00:00:00.512394,3.8906,3,0.10681859525909732,COMPLETE
64,64,0.20607754104086623,2025-05-02 18:16:28.456493,2025-05-02 18:16:29.335257,0 days 00:00:00.878764,3.8906,5,0.18208886964389215,COMPLETE
65,65,0.38925619834710745,2025-05-02 18:16:29.336125,2025-05-02 18:16:30.777309,0 days 00:00:01.441184,3.8906,3,0.3828748739399884,COMPLETE
66,66,0.21394821394821395,2025-05-02 18:16:30.778330,2025-05-02 18:16:31.114999,0 days 00:00:00.336669,3.8906,4,0.3478961203280246,COMPLETE
67,67,0.19499478623566216,2025-05-02 18:16:31.115865,2025-05-02 18:16:31.476128,0 days 00:00:00.360263,3.8906,7,0.5608612581956316,COMPLETE
68,68,0.2594296228150874,2025-05-02 18:16:31.476987,2025-05-02 18:16:32.026667,0 days 00:00:00.549680,3.8906,6,0.39456433129360957,COMPLETE
69,69,0.16650763358778628,2025-05-02 18:16:32.027304,2025-05-02 18:16:32.353818,0 days 00:00:00.326514,3.8906,9,0.2960642933708849,COMPLETE
70,70,0.2712117442149789,2025-05-02 18:16:32.354846,2025-05-02 18:16:32.817988,0 days 00:00:00.463142,3.8906,4,0.6844659932086531,COMPLETE
71,71,0.32213637890493785,2025-05-02 18:16:32.818643,2025-05-02 18:16:34.006740,0 days 00:00:01.188097,3.8906,3,0.23384250855539257,COMPLETE
72,72,0.3208020050125313,2025-05-02 18:16:34.007624,2025-05-02 18:16:34.574215,0 days 00:00:00.566591,3.8906,3,0.22721092694837752,COMPLETE
73,73,0.2569060773480663,2025-05-02 18:16:34.575088,2025-05-02 18:16:35.694446,0 days 00:00:01.119358,3.8906,5,0.48199455487401893,COMPLETE
74,74,0.38813349814585907,2025-05-02 18:16:35.695385,2025-05-02 18:16:35.947265,0 days 00:00:00.251880,3.8906,3,0.3707305789417708,COMPLETE
75,75,0.1951862842070557,2025-05-02 18:16:35.948055,2025-05-02 18:16:37.136964,0 days 00:00:01.188909,3.8906,14,0.38769570967769595,COMPLETE
76,76,0.2524955960070464,2025-05-02 18:16:37.137867,2025-05-02 18:16:37.649826,0 days 00:00:00.511959,3.8906,4,1.990536395503478,COMPLETE
77,77,0.2713690913543963,2025-05-02 18:16:37.664849,2025-05-02 18:16:37.967910,0 days 00:00:00.303061,3.8906,5,0.5793062339701245,COMPLETE
78,78,0.4400199104031857,2025-05-02 18:16:37.968921,2025-05-02 18:16:38.212104,0 days 00:00:00.243183,3.8906,3,0.7696426971114229,COMPLETE
79,79,0.2914336178981454,2025-05-02 18:16:38.213115,2025-05-02 18:16:39.576831,0 days 00:00:01.363716,3.8906,5,0.9467570425238636,COMPLETE
