TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
870,10315,2105,207,0.2924,0.8078,0.4294,0.8305,0.8287,0.9,train
904,10327,2082,184,0.3027,0.8309,0.4438,0.8322,0.8321,0.9,val
7176,82583,16447,1775,0.3038,0.8017,0.4406,0.8339,0.8312,0.9,test
