TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8330,278846,199,155,0.9767,0.9817,0.9792,0.9993,0.9988,0.5,train
1629,55789,51,37,0.9696,0.9778,0.9737,0.9991,0.9985,0.5,val
6553,223163,175,134,0.974,0.98,0.977,0.9992,0.9987,0.5,test
