TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8291,278877,213,149,0.975,0.9823,0.9786,0.9992,0.9987,0.9,train
1560,55867,41,38,0.9744,0.9762,0.9753,0.9993,0.9986,0.9,val
6656,223051,174,144,0.9745,0.9788,0.9767,0.9992,0.9986,0.9,test
