TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8286,278883,201,160,0.9763,0.9811,0.9787,0.9993,0.9987,0.8,train
1680,55749,45,32,0.9739,0.9813,0.9776,0.9992,0.9987,0.8,val
6539,223186,159,141,0.9763,0.9789,0.9776,0.9993,0.9987,0.8,test
