,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
30,30,0.9448592762780011,2025-04-15 14:44:11.137342,2025-04-15 14:44:22.439516,0 days 00:00:11.302174,0.018961774010201226,balanced,400,l1,0.006869279242916011,COMPLETE
31,31,0.9756532066508313,2025-04-15 14:44:22.440824,2025-04-15 14:44:29.222097,0 days 00:00:06.781273,64.81377317848987,balanced,200,l1,0.0033834257341894083,COMPLETE
32,32,0.9756532066508313,2025-04-15 14:44:29.223430,2025-04-15 14:44:32.666737,0 days 00:00:03.443307,218.7194469370709,balanced,100,l1,0.01442839349756316,COMPLETE
33,33,0.9756532066508313,2025-04-15 14:44:32.668045,2025-04-15 14:44:39.355808,0 days 00:00:06.687763,10.79720481917762,balanced,200,l1,0.007704192348666632,COMPLETE
34,34,0.9756532066508313,2025-04-15 14:44:39.357841,2025-04-15 14:44:49.442289,0 days 00:00:10.084448,31.160172611038153,balanced,600,l1,0.021956867621934405,COMPLETE
35,35,0.9668674698795181,2025-04-15 14:44:49.443682,2025-04-15 14:44:52.393140,0 days 00:00:02.949458,110.66006097183002,,100,l1,0.0051159553158655205,COMPLETE
36,36,0.9448592762780011,2025-04-15 14:44:52.394429,2025-04-15 14:45:58.805253,0 days 00:01:06.410824,15.701046420038223,balanced,800,l2,0.002319236857378846,COMPLETE
37,37,0.9711191335740073,2025-04-15 14:45:58.807419,2025-04-15 14:46:09.510478,0 days 00:00:10.703059,6.948836142453354,,400,l1,0.002650495825604299,COMPLETE
38,38,0.9448592762780011,2025-04-15 14:46:09.511914,2025-04-15 14:47:10.104737,0 days 00:01:00.592823,346.9697935213914,balanced,700,l2,0.004167149405384319,COMPLETE
39,39,0.9756532066508313,2025-04-15 14:47:10.106929,2025-04-15 14:47:20.137512,0 days 00:00:10.030583,45.672459080879065,balanced,300,l1,0.013094037848336631,COMPLETE
40,40,0.9528386902973865,2025-04-15 14:47:20.139675,2025-04-15 14:47:39.169844,0 days 00:00:19.030169,0.28870357334285934,,200,l2,0.007715002412283899,COMPLETE
41,41,0.9756532066508313,2025-04-15 14:47:39.171245,2025-04-15 14:47:43.984248,0 days 00:00:04.813003,163.92403011684056,balanced,600,l1,0.054840320777980546,COMPLETE
42,42,0.9756532066508313,2025-04-15 14:47:43.985807,2025-04-15 14:47:48.537777,0 days 00:00:04.551970,159.60630476053777,balanced,600,l1,0.06434015108268222,COMPLETE
43,43,0.9750445632798574,2025-04-15 14:47:48.539813,2025-04-15 14:48:11.703833,0 days 00:00:23.164020,343.7408545678713,balanced,700,l1,0.0009836534942294249,COMPLETE
44,44,0.9756532066508313,2025-04-15 14:48:11.705289,2025-04-15 14:48:20.248538,0 days 00:00:08.543249,663.0466090617954,balanced,600,l1,0.030153621019629505,COMPLETE
45,45,0.9756532066508313,2025-04-15 14:48:20.251237,2025-04-15 14:48:25.267270,0 days 00:00:05.016033,15.115952289181575,balanced,900,l1,0.04482531915329356,COMPLETE
46,46,0.9448592762780011,2025-04-15 14:48:25.268584,2025-04-15 14:48:38.896389,0 days 00:00:13.627805,38.51926072632848,balanced,700,l2,0.07792426626877999,COMPLETE
47,47,0.9750445632798574,2025-04-15 14:48:38.897836,2025-04-15 14:48:55.984174,0 days 00:00:17.086338,103.36540970412656,balanced,500,l1,0.00012031606410803204,COMPLETE
48,48,0.9756532066508313,2025-04-15 14:48:55.986236,2025-04-15 14:49:05.046993,0 days 00:00:09.060757,6.4017120490533985,balanced,800,l1,0.020882568015108675,COMPLETE
