TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
248,59969,0,7270,1.0,0.033,0.0639,1.0,0.8923,0.9,train
8,13369,10,110,0.4444,0.0678,0.1176,0.9993,0.9911,0.9,val
510,47562,2949,2970,0.1474,0.1466,0.147,0.9416,0.8904,0.9,test
