TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1231,57288,0,8968,1.0,0.1207,0.2154,1.0,0.8671,0.6,train
187,11483,1568,259,0.1066,0.4193,0.1699,0.8799,0.8646,0.6,val
236,52727,793,235,0.2293,0.5011,0.3147,0.9852,0.981,0.6,test
