TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
70482,172275,139,7586,0.998,0.9028,0.948,0.9992,0.9692,0.8,train
14136,34326,63,1571,0.9956,0.9,0.9454,0.9982,0.9674,0.8,val
56290,137822,323,5952,0.9943,0.9044,0.9472,0.9977,0.9687,0.8,test
