TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
70502,172221,81,7678,0.9989,0.9018,0.9478,0.9995,0.969,0.0,train
14121,34396,77,1502,0.9946,0.9039,0.9471,0.9978,0.9685,0.0,val
56202,137859,314,6012,0.9944,0.9034,0.9467,0.9977,0.9684,0.0,test
