TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
1800,65097,27,563,0.9852,0.7617,0.8592,0.9996,0.9913,0.2,train
360,12342,526,269,0.4063,0.5723,0.4752,0.9591,0.9411,0.2,val
1700,32669,13198,6424,0.1141,0.2093,0.1477,0.7123,0.6366,0.2,test
