TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
5232,59130,117,3008,0.9781,0.635,0.77,0.998,0.9537,0.8,train
56,13380,44,17,0.56,0.7671,0.6474,0.9967,0.9955,0.8,val
2658,49450,1738,145,0.6046,0.9483,0.7384,0.966,0.9651,0.8,test
