TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
340,66570,0,577,1.0,0.3708,0.541,1.0,0.9915,0.1,train
1216,11393,212,676,0.8515,0.6427,0.7325,0.9817,0.9342,0.1,val
659,44831,853,7648,0.4358,0.0793,0.1342,0.9813,0.8425,0.1,test
