TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
3428,62218,846,995,0.8021,0.775,0.7883,0.9866,0.9727,0.5,train
5605,6187,1371,334,0.8035,0.9438,0.868,0.8186,0.8737,0.5,val
627,45788,7449,127,0.0776,0.8316,0.142,0.8601,0.8597,0.5,test
