TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
53460,195679,13,1330,0.9998,0.9757,0.9876,0.9999,0.9946,0.2,train
15838,34220,1,37,0.9999,0.9977,0.9988,1.0,0.9992,0.2,val
83969,115033,2,1383,1.0,0.9838,0.9918,1.0,0.9931,0.2,test
