TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
111171,139094,8,209,0.9999,0.9981,0.999,0.9999,0.9991,0.9,train
2783,46464,2,847,0.9993,0.7667,0.8677,1.0,0.9831,0.9,val
40256,159344,36,751,0.9991,0.9817,0.9903,0.9998,0.9961,0.9,test
