TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
81933,167546,22,981,0.9997,0.9882,0.9939,0.9999,0.996,0.1,train
11,49743,1,341,0.9167,0.0312,0.0604,1.0,0.9932,0.1,val
71906,127632,4,845,0.9999,0.9884,0.9941,1.0,0.9958,0.1,test
