TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
18139,295,24202,152,0.4284,0.9917,0.5983,0.012,0.4308,0.9,train
3559,60,4910,28,0.4202,0.9922,0.5904,0.0121,0.4229,0.9,val
14488,212,19415,117,0.4273,0.992,0.5973,0.0108,0.4294,0.9,test
