TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
75798,13771,158583,2330,0.3234,0.9702,0.4851,0.0799,0.3576,0.1,train
15046,2769,31816,465,0.3211,0.97,0.4825,0.0801,0.3556,0.1,val
60530,11106,126903,1848,0.3229,0.9704,0.4846,0.0805,0.3575,0.1,test
