TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
75788,13847,158567,2280,0.3234,0.9708,0.4852,0.0803,0.3579,0.8,train
15212,2753,31636,495,0.3247,0.9685,0.4864,0.0801,0.3586,0.8,val
60404,11082,127063,1838,0.3222,0.9705,0.4838,0.0802,0.3567,0.8,test
