TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
3910,61859,0,1718,1.0,0.6947,0.8199,1.0,0.9745,0.2,train
754,12348,55,340,0.932,0.6892,0.7924,0.9956,0.9707,0.2,val
3015,49382,215,1379,0.9334,0.6862,0.7909,0.9957,0.9705,0.2,test
