TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
62,1256,0,31,1.0,0.6667,0.8,1.0,0.977,0.6,train
775,12221,126,375,0.8602,0.6739,0.7557,0.9898,0.9629,0.6,val
6726,109184,1072,3147,0.8625,0.6813,0.7612,0.9903,0.9649,0.6,test
