TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
56097,177914,72,16399,0.9987,0.7738,0.872,0.9996,0.9342,0.5,train
1616,34240,14032,208,0.1033,0.886,0.185,0.7093,0.7157,0.5,val
78252,78272,40418,3445,0.6594,0.9578,0.7811,0.6595,0.7811,0.5,test
