TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
16748,24547,1,1492,0.9999,0.9182,0.9573,1.0,0.9651,0.5,train
3370,4798,81,308,0.9765,0.9163,0.9454,0.9834,0.9545,0.5,val
13391,19298,369,1174,0.9732,0.9194,0.9455,0.9812,0.9549,0.5,test
