TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
3624,61762,210,1891,0.9452,0.6571,0.7753,0.9966,0.9689,0.6,train
726,12334,67,370,0.9155,0.6624,0.7687,0.9946,0.9676,0.6,val
2994,49263,223,1511,0.9307,0.6646,0.7754,0.9955,0.9679,0.6,test
