TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
78017,172180,37,248,0.9995,0.9968,0.9982,0.9998,0.9989,0.9,train
15491,34534,16,55,0.999,0.9965,0.9977,0.9995,0.9986,0.9,val
61986,138156,25,220,0.9996,0.9965,0.998,0.9998,0.9988,0.9,test
