TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
77704,172497,36,245,0.9995,0.9969,0.9982,0.9998,0.9989,0.3,train
15468,34578,8,42,0.9995,0.9973,0.9984,0.9998,0.999,0.3,val
62356,137803,26,202,0.9996,0.9968,0.9982,0.9998,0.9989,0.3,test
