TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
809,12346,28,314,0.9665,0.7204,0.8255,0.9977,0.9747,0.6,train
768,12351,52,326,0.9366,0.702,0.8025,0.9958,0.972,0.6,val
6298,98684,398,2601,0.9406,0.7077,0.8077,0.996,0.9722,0.6,test
