,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
0,0,0.801277501774308,2025-05-02 18:14:42.508041,2025-05-02 18:14:42.887116,0 days 00:00:00.379075,3.8906,9,0.534729093114288,COMPLETE
1,1,0.8290685772773798,2025-05-02 18:14:42.887508,2025-05-02 18:14:43.434277,0 days 00:00:00.546769,3.8906,8,0.4903526635995713,COMPLETE
2,2,0.8242506811989101,2025-05-02 18:14:43.434615,2025-05-02 18:14:43.974211,0 days 00:00:00.539596,3.8906,10,0.14303225585720442,COMPLETE
3,3,0.006786233640329617,2025-05-02 18:14:43.975176,2025-05-02 18:14:44.608014,0 days 00:00:00.632838,3.8906,3,1.3068035520935282,COMPLETE
4,4,0.014319809069212411,2025-05-02 18:14:44.609001,2025-05-02 18:14:45.660509,0 days 00:00:01.051508,3.8906,26,0.316506085416059,COMPLETE
5,5,0.8634686346863469,2025-05-02 18:14:45.661067,2025-05-02 18:14:46.180990,0 days 00:00:00.519923,3.8906,6,1.6232244502863118,COMPLETE
6,6,0.014319809069212411,2025-05-02 18:14:46.181939,2025-05-02 18:14:46.884064,0 days 00:00:00.702125,3.8906,30,1.1165035698991697,COMPLETE
7,7,0.325024925224327,2025-05-02 18:14:46.884412,2025-05-02 18:14:47.367870,0 days 00:00:00.483458,3.8906,14,1.1868847528400657,COMPLETE
8,8,0.014319809069212411,2025-05-02 18:14:47.368441,2025-05-02 18:14:47.992757,0 days 00:00:00.624316,3.8906,21,0.3502017379002652,COMPLETE
9,9,0.014319809069212411,2025-05-02 18:14:47.993393,2025-05-02 18:14:48.606020,0 days 00:00:00.612627,3.8906,30,1.9294661597116558,COMPLETE
10,10,0.004621606008087811,2025-05-02 18:14:48.607000,2025-05-02 18:14:49.330948,0 days 00:00:00.723948,3.8906,3,1.8123839201143044,COMPLETE
11,11,0.6184049079754601,2025-05-02 18:14:49.331940,2025-05-02 18:14:49.952379,0 days 00:00:00.620439,3.8906,9,0.8342352982911495,COMPLETE
12,12,0.014319809069212411,2025-05-02 18:14:49.953658,2025-05-02 18:14:50.813958,0 days 00:00:00.860300,3.8906,15,1.5111678230431829,COMPLETE
13,13,0.9117174959871589,2025-05-02 18:14:50.814935,2025-05-02 18:14:51.493575,0 days 00:00:00.678640,3.8906,6,0.8458843770589504,COMPLETE
14,14,0.014319809069212411,2025-05-02 18:14:51.494588,2025-05-02 18:14:52.142130,0 days 00:00:00.647542,3.8906,20,0.8334647630977166,COMPLETE
15,15,0.2510864316755191,2025-05-02 18:14:52.143138,2025-05-02 18:14:52.927717,0 days 00:00:00.784579,3.8906,5,1.5532212260513798,COMPLETE
16,16,0.4094052558782849,2025-05-02 18:14:52.928595,2025-05-02 18:14:53.622970,0 days 00:00:00.694375,3.8906,13,0.8784040484200445,COMPLETE
17,17,0.8634686346863469,2025-05-02 18:14:53.623960,2025-05-02 18:14:54.356844,0 days 00:00:00.732884,3.8906,6,1.6587194727352679,COMPLETE
18,18,0.014319809069212411,2025-05-02 18:14:54.357824,2025-05-02 18:14:54.917626,0 days 00:00:00.559802,3.8906,18,1.3660189684164203,COMPLETE
