TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
145,5583,22,0,0.8683,1.0,0.9295,0.9961,0.9962,0.2,train
1682,55609,215,0,0.8867,1.0,0.9399,0.9961,0.9963,0.2,val
15011,495005,1789,0,0.8935,1.0,0.9438,0.9964,0.9965,0.2,test
