TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
20881,124617,81228,23756,0.2045,0.4678,0.2846,0.6054,0.5809,0.4,train
20575,6379,12228,10914,0.6272,0.6534,0.64,0.3428,0.538,0.4,val
78075,12267,108229,1816,0.4191,0.9773,0.5866,0.1018,0.4508,0.4,test
