TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
32356,83571,83997,50558,0.2781,0.3902,0.3248,0.4987,0.4628,0.1,train
338,27195,22549,14,0.0148,0.9602,0.0291,0.5467,0.5496,0.1,val
49752,51823,75813,22999,0.3962,0.6839,0.5017,0.406,0.5069,0.1,test
