TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
982,12342,30,143,0.9704,0.8729,0.919,0.9976,0.9872,0.2,train
897,12395,35,170,0.9624,0.8407,0.8974,0.9972,0.9848,0.2,val
7693,98820,237,1231,0.9701,0.8621,0.9129,0.9976,0.9864,0.2,test
