TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
984,56472,46,4,0.9553,0.996,0.9752,0.9992,0.9991,0.5,train
1657,55460,89,300,0.949,0.8467,0.895,0.9984,0.9932,0.5,val
13634,311409,134747,259,0.0919,0.9814,0.168,0.698,0.7065,0.5,test
