TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
15617,12207,12364,2600,0.5581,0.8573,0.6761,0.4968,0.6503,0.1,train
3096,2445,2500,516,0.5533,0.8571,0.6725,0.4944,0.6475,0.1,val
12562,9656,9922,2092,0.5587,0.8572,0.6765,0.4932,0.649,0.1,test
