,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
0,0,0.11307137129109865,2025-05-02 18:43:40.783998,2025-05-02 18:43:41.065278,0 days 00:00:00.281280,3.8906,29,0.3035707725855489,COMPLETE
1,1,0.1111704970603955,2025-05-02 18:43:41.066460,2025-05-02 18:43:41.721052,0 days 00:00:00.654592,3.8906,15,1.4146392206461043,COMPLETE
2,2,0.10075026795284031,2025-05-02 18:43:41.722102,2025-05-02 18:43:42.679246,0 days 00:00:00.957144,3.8906,25,1.6938091020989843,COMPLETE
3,3,0.17476489028213163,2025-05-02 18:43:42.688968,2025-05-02 18:43:43.453940,0 days 00:00:00.764972,3.8906,11,0.3882218127889332,COMPLETE
4,4,0.11854103343465047,2025-05-02 18:43:43.454772,2025-05-02 18:43:44.668893,0 days 00:00:01.214121,3.8906,9,1.4806393253168655,COMPLETE
5,5,0.1632216678545973,2025-05-02 18:43:44.669819,2025-05-02 18:43:45.550345,0 days 00:00:00.880526,3.8906,22,0.22526629496153214,COMPLETE
6,6,0.10065425264217412,2025-05-02 18:43:45.551383,2025-05-02 18:43:46.040655,0 days 00:00:00.489272,3.8906,25,1.1296378675225005,COMPLETE
7,7,0.1162947937795808,2025-05-02 18:43:46.049856,2025-05-02 18:43:46.755919,0 days 00:00:00.706063,3.8906,6,1.0886819871921303,COMPLETE
8,8,0.07194244604316546,2025-05-02 18:43:46.756776,2025-05-02 18:43:47.318860,0 days 00:00:00.562084,3.8906,19,1.1512827004610553,COMPLETE
9,9,0.11517857142857142,2025-05-02 18:43:47.319710,2025-05-02 18:43:47.996704,0 days 00:00:00.676994,3.8906,29,0.4689831692703922,COMPLETE
10,10,0.14165261382799327,2025-05-02 18:43:47.997529,2025-05-02 18:43:48.763567,0 days 00:00:00.766038,3.8906,12,0.6347991021899324,COMPLETE
11,11,0.17818959372772628,2025-05-02 18:43:48.764585,2025-05-02 18:43:49.818652,0 days 00:00:01.054067,3.8906,19,0.1655805483271124,COMPLETE
12,12,0.2516878206859303,2025-05-02 18:43:49.819505,2025-05-02 18:43:50.759908,0 days 00:00:00.940403,3.8906,3,0.7506939565127511,COMPLETE
13,13,0.25192385581206966,2025-05-02 18:43:50.779161,2025-05-02 18:43:51.746271,0 days 00:00:00.967110,3.8906,3,0.7469904291813535,COMPLETE
14,14,0.25172180958811613,2025-05-02 18:43:51.747567,2025-05-02 18:43:52.650767,0 days 00:00:00.903200,3.8906,3,0.7531563517392159,COMPLETE
15,15,0.2513528138528139,2025-05-02 18:43:52.651731,2025-05-02 18:43:53.114713,0 days 00:00:00.462982,3.8906,3,0.7914155799264957,COMPLETE
16,16,0.24667631959984207,2025-05-02 18:43:53.126513,2025-05-02 18:43:53.954866,0 days 00:00:00.828353,3.8906,7,0.8653079696971581,COMPLETE
17,17,0.2760084925690021,2025-05-02 18:43:53.955737,2025-05-02 18:43:55.097061,0 days 00:00:01.141324,3.8906,6,0.6176371399710934,COMPLETE
