TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
75,872,384,18,0.1634,0.8065,0.2717,0.6943,0.702,0.6,train
955,8533,3814,195,0.2003,0.8304,0.3227,0.6911,0.703,0.6,val
8238,76181,34075,1635,0.1947,0.8344,0.3157,0.6909,0.7027,0.6,test
