,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
38,38,0.3100608664518439,2025-05-02 18:17:29.752692,2025-05-02 18:17:29.972741,0 days 00:00:00.220049,3.8906,9,0.827170032060448,COMPLETE
39,39,0.1786205001374004,2025-05-02 18:17:29.973773,2025-05-02 18:17:30.199581,0 days 00:00:00.225808,3.8906,10,1.042518500585956,COMPLETE
40,40,0.1702127659574468,2025-05-02 18:17:30.200595,2025-05-02 18:17:30.402329,0 days 00:00:00.201734,3.8906,13,0.23168157457697564,COMPLETE
41,41,0.30967280529232966,2025-05-02 18:17:30.403355,2025-05-02 18:17:30.633915,0 days 00:00:00.230560,3.8906,9,0.8151352483839835,COMPLETE
42,42,0.28162511542012925,2025-05-02 18:17:30.634932,2025-05-02 18:17:30.868515,0 days 00:00:00.233583,3.8906,8,0.8890795505113405,COMPLETE
43,43,0.21026490066225165,2025-05-02 18:17:30.869512,2025-05-02 18:17:31.064223,0 days 00:00:00.194711,3.8906,10,0.535713938852668,COMPLETE
44,44,0.24350649350649348,2025-05-02 18:17:31.065230,2025-05-02 18:17:31.257399,0 days 00:00:00.192169,3.8906,4,1.1188639144821548,COMPLETE
45,45,0.30947334094244255,2025-05-02 18:17:31.258411,2025-05-02 18:17:31.482215,0 days 00:00:00.223804,3.8906,9,0.3591632774904489,COMPLETE
46,46,0.09632571996027804,2025-05-02 18:17:31.483564,2025-05-02 18:17:31.693740,0 days 00:00:00.210176,3.8906,20,1.3040696103209755,COMPLETE
47,47,0.15069033530571993,2025-05-02 18:17:31.694744,2025-05-02 18:17:31.898951,0 days 00:00:00.204207,3.8906,12,0.605774899040417,COMPLETE
48,48,0.03236797274275979,2025-05-02 18:17:31.899943,2025-05-02 18:17:32.108530,0 days 00:00:00.208587,3.8906,6,1.6441336499206336,COMPLETE
49,49,0.2528252299605782,2025-05-02 18:17:32.109527,2025-05-02 18:17:32.307214,0 days 00:00:00.197687,3.8906,4,0.8493907221563277,COMPLETE
50,50,0.23096212221195725,2025-05-02 18:17:32.308205,2025-05-02 18:17:32.512638,0 days 00:00:00.204433,3.8906,7,0.9690474978320409,COMPLETE
51,51,0.30927498367080336,2025-05-02 18:17:32.513632,2025-05-02 18:17:32.704524,0 days 00:00:00.190892,3.8906,9,0.3640128492366035,COMPLETE
52,52,0.28472222222222227,2025-05-02 18:17:32.705520,2025-05-02 18:17:32.939275,0 days 00:00:00.233755,3.8906,8,0.4902326468907984,COMPLETE
