TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
751,9296,3124,326,0.1938,0.6973,0.3033,0.7485,0.7444,0.9,train
762,9313,3096,326,0.1975,0.7004,0.3081,0.7505,0.7465,0.9,val
6005,74246,24784,2946,0.195,0.6709,0.3022,0.7497,0.7432,0.9,test
