TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
161,5582,6,1,0.9641,0.9938,0.9787,0.9989,0.9988,0.7,train
1627,55762,80,37,0.9531,0.9778,0.9653,0.9986,0.998,0.7,val
14730,496120,673,282,0.9563,0.9812,0.9686,0.9986,0.9981,0.7,test
