TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
174,5565,7,4,0.9613,0.9775,0.9694,0.9987,0.9981,0.9,train
1588,55739,83,96,0.9503,0.943,0.9466,0.9985,0.9969,0.9,val
14213,496040,789,763,0.9474,0.9491,0.9482,0.9984,0.997,0.9,test
