TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
2257,65121,3,106,0.9987,0.9551,0.9764,1.0,0.9984,0.2,train
546,12812,56,83,0.907,0.868,0.8871,0.9956,0.9897,0.2,val
643,44699,1168,7481,0.3551,0.0791,0.1294,0.9745,0.8398,0.2,test
