TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
3455,63861,28,143,0.992,0.9603,0.9759,0.9996,0.9975,0.4,train
531,10674,1880,412,0.2202,0.5631,0.3166,0.8502,0.8302,0.4,val
300,43200,4216,6275,0.0664,0.0456,0.0541,0.9111,0.8057,0.4,test
