TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
2823,64608,3,53,0.9989,0.9816,0.9902,1.0,0.9992,0.3,train
442,12622,80,353,0.8467,0.556,0.6712,0.9937,0.9679,0.3,val
456,36307,10239,6989,0.0426,0.0612,0.0503,0.78,0.6809,0.3,test
