,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
0,0,0.04743083003952569,2025-04-30 13:59:37.376926,2025-04-30 13:59:39.370960,0 days 00:00:01.994034,3.8906,30,0.324811939445099,COMPLETE
1,1,0.04549950544015826,2025-04-30 13:59:39.371373,2025-04-30 13:59:41.361981,0 days 00:00:01.990608,3.8906,25,1.9820266628259788,COMPLETE
2,2,0.04549950544015826,2025-04-30 13:59:41.362354,2025-04-30 13:59:43.346184,0 days 00:00:01.983830,3.8906,21,1.7324563381696356,COMPLETE
3,3,0.06647116324535679,2025-04-30 13:59:43.346552,2025-04-30 13:59:45.317055,0 days 00:00:01.970503,3.8906,17,1.4582137502592611,COMPLETE
4,4,0.07707777549764007,2025-04-30 13:59:45.317419,2025-04-30 13:59:47.301482,0 days 00:00:01.984063,3.8906,4,0.707954671645631,COMPLETE
5,5,0.055154857870173955,2025-04-30 13:59:47.301859,2025-04-30 13:59:49.278950,0 days 00:00:01.977091,3.8906,11,0.11738558990980437,COMPLETE
6,6,0.07707777549764007,2025-04-30 13:59:49.279325,2025-04-30 13:59:51.262845,0 days 00:00:01.983520,3.8906,4,0.5360085221489628,COMPLETE
7,7,0.25103448275862067,2025-04-30 13:59:51.263213,2025-04-30 13:59:53.232955,0 days 00:00:01.969742,3.8906,12,0.9362568032861339,COMPLETE
8,8,0.030104271779347463,2025-04-30 13:59:53.233320,2025-04-30 13:59:55.217752,0 days 00:00:01.984432,3.8906,9,1.177618377926565,COMPLETE
9,9,0.06647116324535679,2025-04-30 13:59:55.218209,2025-04-30 13:59:57.202406,0 days 00:00:01.984197,3.8906,17,1.2838113586037558,COMPLETE
10,10,0.25103448275862067,2025-04-30 13:59:57.202773,2025-04-30 13:59:59.191008,0 days 00:00:01.988235,3.8906,12,0.8343826505778064,COMPLETE
11,11,0.25103448275862067,2025-04-30 13:59:59.191384,2025-04-30 14:00:01.187364,0 days 00:00:01.995980,3.8906,11,0.8609495843081449,COMPLETE
12,12,0.12979351032448377,2025-04-30 14:00:01.187743,2025-04-30 14:00:03.206741,0 days 00:00:02.018998,3.8906,14,0.9270648812742862,COMPLETE
13,13,0.08093716719914804,2025-04-30 14:00:03.207268,2025-04-30 14:00:05.212926,0 days 00:00:02.005658,3.8906,7,0.5842246617043378,COMPLETE
14,14,0.12979351032448377,2025-04-30 14:00:05.213312,2025-04-30 14:00:07.216838,0 days 00:00:02.003526,3.8906,14,1.0773196989994722,COMPLETE
15,15,0.06647116324535679,2025-04-30 14:00:07.217221,2025-04-30 14:00:09.234872,0 days 00:00:02.017651,3.8906,20,0.8337306621528944,COMPLETE
16,16,0.3056255247691016,2025-04-30 14:00:09.235250,2025-04-30 14:00:11.248890,0 days 00:00:02.013640,3.8906,13,1.4713412924423692,COMPLETE
17,17,0.316930775646372,2025-04-30 14:00:11.249268,2025-04-30 14:00:13.260888,0 days 00:00:02.011620,3.8906,8,1.455273549913551,COMPLETE
18,18,0.0578676836345548,2025-04-30 14:00:13.261312,2025-04-30 14:00:15.266146,0 days 00:00:02.004834,3.8906,7,1.5237912922117578,COMPLETE
19,19,0.040894835877064606,2025-04-30 14:00:15.266528,2025-04-30 14:00:17.302180,0 days 00:00:02.035652,3.8906,7,1.7319165422987852,COMPLETE
20,20,0.020602218700475437,2025-04-30 14:00:17.302566,2025-04-30 14:00:19.300079,0 days 00:00:01.997513,3.8906,3,1.4061716206130404,COMPLETE
21,21,0.11738484398216938,2025-04-30 14:00:19.300465,2025-04-30 14:00:21.298373,0 days 00:00:01.997908,3.8906,15,1.657074359867543,COMPLETE
22,22,0.030104271779347463,2025-04-30 14:00:21.298755,2025-04-30 14:00:23.280439,0 days 00:00:01.981684,3.8906,9,1.25501080968385,COMPLETE
23,23,0.06268364348677767,2025-04-30 14:00:23.280823,2025-04-30 14:00:25.278949,0 days 00:00:01.998126,3.8906,20,1.881151562823667,COMPLETE
24,24,0.25103448275862067,2025-04-30 14:00:25.279328,2025-04-30 14:00:27.269772,0 days 00:00:01.990444,3.8906,12,1.361200087058103,COMPLETE
25,25,0.030104271779347463,2025-04-30 14:00:27.270151,2025-04-30 14:00:29.266390,0 days 00:00:01.996239,3.8906,9,1.0828376072659125,COMPLETE
26,26,0.05754560530679933,2025-04-30 14:00:29.266768,2025-04-30 14:00:31.247562,0 days 00:00:01.980794,3.8906,6,1.5654886137416,COMPLETE
27,27,0.08325266214908035,2025-04-30 14:00:31.247940,2025-04-30 14:00:33.244429,0 days 00:00:01.996489,3.8906,16,1.2224657246441553,COMPLETE
28,28,0.25103448275862067,2025-04-30 14:00:33.244803,2025-04-30 14:00:35.241292,0 days 00:00:01.996489,3.8906,13,1.0128219978717357,COMPLETE
29,29,0.04549950544015826,2025-04-30 14:00:35.241690,2025-04-30 14:00:37.232601,0 days 00:00:01.990911,3.8906,28,1.5903234132586626,COMPLETE
30,30,0.06274509803921569,2025-04-30 14:00:37.232979,2025-04-30 14:00:39.229253,0 days 00:00:01.996274,3.8906,18,1.8601481327031233,COMPLETE
31,31,0.6423982869379014,2025-04-30 14:00:39.229668,2025-04-30 14:00:41.211142,0 days 00:00:01.981474,3.8906,10,0.7167134077119617,COMPLETE
32,32,0.6750261233019854,2025-04-30 14:00:41.211520,2025-04-30 14:00:43.208746,0 days 00:00:01.997226,3.8906,10,0.47103252806440277,COMPLETE
33,33,0.6750261233019854,2025-04-30 14:00:43.209123,2025-04-30 14:00:45.199302,0 days 00:00:01.990179,3.8906,10,0.32310039286507963,COMPLETE
34,34,0.6750261233019854,2025-04-30 14:00:45.199686,2025-04-30 14:00:47.198547,0 days 00:00:01.998861,3.8906,10,0.32361322962027717,COMPLETE
35,35,0.6750261233019854,2025-04-30 14:00:47.198927,2025-04-30 14:00:49.195623,0 days 00:00:01.996696,3.8906,10,0.34741671704325194,COMPLETE
36,36,0.08093716719914804,2025-04-30 14:00:49.196000,2025-04-30 14:00:51.177157,0 days 00:00:01.981157,3.8906,5,0.27168472313847025,COMPLETE
37,37,0.6750261233019854,2025-04-30 14:00:51.177571,2025-04-30 14:00:53.175518,0 days 00:00:01.997947,3.8906,10,0.3751203320885313,COMPLETE
38,38,0.08093716719914804,2025-04-30 14:00:53.175901,2025-04-30 14:00:55.167460,0 days 00:00:01.991559,3.8906,5,0.1269521227763121,COMPLETE
39,39,0.6750261233019854,2025-04-30 14:00:55.167846,2025-04-30 14:00:57.167138,0 days 00:00:01.999292,3.8906,10,0.40004388024549603,COMPLETE
40,40,0.06647116324535679,2025-04-30 14:00:57.167519,2025-04-30 14:00:59.165016,0 days 00:00:01.997497,3.8906,23,0.2268970871329613,COMPLETE
41,41,0.6750261233019854,2025-04-30 14:00:59.165393,2025-04-30 14:01:01.147023,0 days 00:00:01.981630,3.8906,10,0.4037329915017981,COMPLETE
42,42,0.08093716719914804,2025-04-30 14:01:01.147407,2025-04-30 14:01:03.145332,0 days 00:00:01.997925,3.8906,8,0.5302738969204139,COMPLETE
43,43,0.30707610146862485,2025-04-30 14:01:03.145736,2025-04-30 14:01:05.136465,0 days 00:00:01.990729,3.8906,11,0.37913654845247924,COMPLETE
44,44,0.25103448275862067,2025-04-30 14:01:05.136846,2025-04-30 14:01:07.136747,0 days 00:00:01.999901,3.8906,13,0.49786840311394465,COMPLETE
45,45,0.03758722548054284,2025-04-30 14:01:07.137128,2025-04-30 14:01:09.118462,0 days 00:00:01.981334,3.8906,11,0.20846824815679993,COMPLETE
46,46,0.25103448275862067,2025-04-30 14:01:09.118851,2025-04-30 14:01:11.115125,0 days 00:00:01.996274,3.8906,15,0.3134214118330145,COMPLETE
47,47,0.0643668663499277,2025-04-30 14:01:11.115504,2025-04-30 14:01:13.104344,0 days 00:00:01.988840,3.8906,8,0.6260436355656858,COMPLETE
48,48,0.017704223996921006,2025-04-30 14:01:13.104731,2025-04-30 14:01:15.104570,0 days 00:00:01.999839,3.8906,12,0.4655462633833306,COMPLETE
49,49,0.08093716719914804,2025-04-30 14:01:15.104961,2025-04-30 14:01:17.106607,0 days 00:00:02.001646,3.8906,6,0.650569604729146,COMPLETE
50,50,0.02977291841883936,2025-04-30 14:01:17.106997,2025-04-30 14:01:19.088119,0 days 00:00:01.981122,3.8906,3,0.15103371987075043,COMPLETE
51,51,0.6750261233019854,2025-04-30 14:01:19.088501,2025-04-30 14:01:21.085400,0 days 00:00:01.996899,3.8906,10,0.3517436025595051,COMPLETE
52,52,0.6750261233019854,2025-04-30 14:01:21.085800,2025-04-30 14:01:23.082672,0 days 00:00:01.996872,3.8906,10,0.4464625170007209,COMPLETE
53,53,0.0807799442896936,2025-04-30 14:01:23.083057,2025-04-30 14:01:25.082781,0 days 00:00:01.999724,3.8906,9,0.3000705731310084,COMPLETE
54,54,0.12979351032448377,2025-04-30 14:01:25.083169,2025-04-30 14:01:27.080313,0 days 00:00:01.997144,3.8906,14,0.7593789530840322,COMPLETE
55,55,0.0643668663499277,2025-04-30 14:01:27.080700,2025-04-30 14:01:29.063413,0 days 00:00:01.982713,3.8906,8,0.5749296355473721,COMPLETE
56,56,0.03758722548054284,2025-04-30 14:01:29.063799,2025-04-30 14:01:31.061803,0 days 00:00:01.998004,3.8906,11,0.22307696943136254,COMPLETE
57,57,0.08093716719914804,2025-04-30 14:01:31.062195,2025-04-30 14:01:33.053012,0 days 00:00:01.990817,3.8906,6,0.41863666470191496,COMPLETE
58,58,0.06647116324535679,2025-04-30 14:01:33.053401,2025-04-30 14:01:35.051183,0 days 00:00:01.997782,3.8906,18,0.34664829810241615,COMPLETE
