TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
4676,280333,530,1991,0.8982,0.7014,0.7877,0.9981,0.9912,0.5,train
2009,23384,31533,580,0.0599,0.776,0.1112,0.4258,0.4416,0.5,val
6016,127818,94625,1566,0.0598,0.7935,0.1112,0.5746,0.5818,0.5,test
