,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
0,0,0.09282337773957887,2025-05-02 18:08:20.951173,2025-05-02 18:08:21.146209,0 days 00:00:00.195036,3.8906,26,0.7164813195430383,COMPLETE
1,1,0.2105263157894737,2025-05-02 18:08:21.147577,2025-05-02 18:08:21.357144,0 days 00:00:00.209567,3.8906,9,1.8594502634506473,COMPLETE
2,2,0.0935723655443813,2025-05-02 18:08:21.358127,2025-05-02 18:08:21.568414,0 days 00:00:00.210287,3.8906,26,0.8927902357292262,COMPLETE
3,3,0.16910785619174434,2025-05-02 18:08:21.569390,2025-05-02 18:08:21.779567,0 days 00:00:00.210177,3.8906,22,0.11635095592110606,COMPLETE
4,4,0.18244731047499213,2025-05-02 18:08:21.780550,2025-05-02 18:08:21.996509,0 days 00:00:00.215959,3.8906,12,0.881624296438006,COMPLETE
5,5,0.24694055944055945,2025-05-02 18:08:21.997762,2025-05-02 18:08:22.208241,0 days 00:00:00.210479,3.8906,4,0.38086031298251277,COMPLETE
6,6,0.24180127263827703,2025-05-02 18:08:22.209204,2025-05-02 18:08:22.418753,0 days 00:00:00.209549,3.8906,3,1.698293338435777,COMPLETE
7,7,0.20330969267139481,2025-05-02 18:08:22.419718,2025-05-02 18:08:22.629705,0 days 00:00:00.209987,3.8906,10,1.21720608354867,COMPLETE
8,8,0.16507177033492823,2025-05-02 18:08:22.630689,2025-05-02 18:08:22.841328,0 days 00:00:00.210639,3.8906,20,0.711519215635105,COMPLETE
9,9,0.22976744186046513,2025-05-02 18:08:22.842281,2025-05-02 18:08:23.050947,0 days 00:00:00.208666,3.8906,4,1.759519447156796,COMPLETE
10,10,0.21021200358315914,2025-05-02 18:08:23.051902,2025-05-02 18:08:23.279486,0 days 00:00:00.227584,3.8906,16,0.10532404787042549,COMPLETE
11,11,0.22706630336058128,2025-05-02 18:08:23.280483,2025-05-02 18:08:23.506073,0 days 00:00:00.225590,3.8906,3,1.5417592206447932,COMPLETE
12,12,0.22101694915254236,2025-05-02 18:08:23.507090,2025-05-02 18:08:23.735456,0 days 00:00:00.228366,3.8906,7,1.4024879521042488,COMPLETE
13,13,0.2627295977679609,2025-05-02 18:08:23.736436,2025-05-02 18:08:23.973659,0 days 00:00:00.237223,3.8906,6,0.4174697544324738,COMPLETE
14,14,0.2133078637376632,2025-05-02 18:08:23.974739,2025-05-02 18:08:24.201942,0 days 00:00:00.227203,3.8906,13,0.43364634359088483,COMPLETE
15,15,0.2650093808630394,2025-05-02 18:08:24.202969,2025-05-02 18:08:24.430770,0 days 00:00:00.227801,3.8906,6,0.44785992535391916,COMPLETE
16,16,0.2033816425120773,2025-05-02 18:08:24.431755,2025-05-02 18:08:24.657123,0 days 00:00:00.225368,3.8906,7,0.4227023979042988,COMPLETE
17,17,0.19658703071672354,2025-05-02 18:08:24.658112,2025-05-02 18:08:24.885939,0 days 00:00:00.227827,3.8906,15,0.5899736755193652,COMPLETE
18,18,0.24935511607910577,2025-05-02 18:08:24.886976,2025-05-02 18:08:25.114076,0 days 00:00:00.227100,3.8906,7,0.26985876653935537,COMPLETE
19,19,0.21937550040032025,2025-05-02 18:08:25.115099,2025-05-02 18:08:25.343239,0 days 00:00:00.228140,3.8906,18,1.1428484310633662,COMPLETE
20,20,0.09803023362345395,2025-05-02 18:08:25.344226,2025-05-02 18:08:25.569438,0 days 00:00:00.225212,3.8906,29,0.9507893901392138,COMPLETE
21,21,0.24892703862660942,2025-05-02 18:08:25.570421,2025-05-02 18:08:25.801159,0 days 00:00:00.230738,3.8906,7,0.26284401727127515,COMPLETE
22,22,0.1843238587424634,2025-05-02 18:08:25.802169,2025-05-02 18:08:26.028226,0 days 00:00:00.226057,3.8906,10,0.5813903652053702,COMPLETE
23,23,0.21897262842144732,2025-05-02 18:08:26.029208,2025-05-02 18:08:26.258283,0 days 00:00:00.229075,3.8906,6,0.24443557443886627,COMPLETE
24,24,0.19672131147540986,2025-05-02 18:08:26.259296,2025-05-02 18:08:26.485449,0 days 00:00:00.226153,3.8906,13,0.578789661199318,COMPLETE
25,25,0.19323220536756128,2025-05-02 18:08:26.486436,2025-05-02 18:08:26.712906,0 days 00:00:00.226470,3.8906,9,0.294448360940422,COMPLETE
26,26,0.2620655163790948,2025-05-02 18:08:26.713919,2025-05-02 18:08:26.940577,0 days 00:00:00.226658,3.8906,5,0.7654020525613527,COMPLETE
27,27,0.2618036472645516,2025-05-02 18:08:26.941571,2025-05-02 18:08:27.170655,0 days 00:00:00.229084,3.8906,5,0.7447838504628542,COMPLETE
28,28,0.18430813124108414,2025-05-02 18:08:27.171660,2025-05-02 18:08:27.398835,0 days 00:00:00.227175,3.8906,10,0.5274767092578718,COMPLETE
29,29,0.2624593037816178,2025-05-02 18:08:27.399814,2025-05-02 18:08:27.631275,0 days 00:00:00.231461,3.8906,5,0.772959505124562,COMPLETE
30,30,0.19390202124015077,2025-05-02 18:08:27.632506,2025-05-02 18:08:27.860441,0 days 00:00:00.227935,3.8906,12,1.0376071072209527,COMPLETE
31,31,0.26285427639829445,2025-05-02 18:08:27.861418,2025-05-02 18:08:28.088868,0 days 00:00:00.227450,3.8906,5,0.7841926673839715,COMPLETE
32,32,0.17995444191343965,2025-05-02 18:08:28.089842,2025-05-02 18:08:28.317970,0 days 00:00:00.228128,3.8906,8,0.6865633414391477,COMPLETE
33,33,0.2756183745583039,2025-05-02 18:08:28.318976,2025-05-02 18:08:28.546724,0 days 00:00:00.227748,3.8906,5,0.8590857427301049,COMPLETE
34,34,0.43675889328063244,2025-05-02 18:08:28.547700,2025-05-02 18:08:28.780301,0 days 00:00:00.232601,3.8906,3,0.8571648039175278,COMPLETE
35,35,0.20172528201725282,2025-05-02 18:08:28.781279,2025-05-02 18:08:29.010673,0 days 00:00:00.229394,3.8906,3,1.2492465789018108,COMPLETE
