TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
4834,278877,261,3558,0.9488,0.576,0.7168,0.9991,0.9867,0.3,train
990,55749,39,728,0.9621,0.5763,0.7208,0.9993,0.9867,0.3,val
3842,223082,215,2886,0.947,0.571,0.7125,0.999,0.9865,0.3,test
