TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
4457,278943,81,4049,0.9822,0.524,0.6834,0.9997,0.9856,0.6,train
906,55760,17,823,0.9816,0.524,0.6833,0.9997,0.9854,0.6,val
3457,223321,101,3146,0.9716,0.5235,0.6804,0.9995,0.9859,0.6,test
