TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
87,1226,3,33,0.9667,0.725,0.8286,0.9976,0.9733,0.7,train
782,12241,151,323,0.8382,0.7077,0.7674,0.9878,0.9649,0.7,val
6973,108916,1322,2918,0.8406,0.705,0.7669,0.988,0.9647,0.7,test
