TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
8264,278733,399,134,0.9539,0.984,0.9688,0.9986,0.9981,0.4,train
1657,55739,82,28,0.9528,0.9834,0.9679,0.9985,0.9981,0.4,val
6640,222928,342,115,0.951,0.983,0.9667,0.9985,0.998,0.4,test
