TP,TN,FP,FN,precision,recall,f1,tnr,acc,offset,split
7545,279069,87,829,0.9886,0.901,0.9428,0.9997,0.9968,0.2,train
1486,55824,16,180,0.9893,0.892,0.9381,0.9997,0.9966,0.2,val
6108,223164,63,690,0.9898,0.8985,0.9419,0.9997,0.9967,0.2,test
